Occupation Field,Municipality,Skill,Count
Bygg och anläggning,Gällivare,verkstadsarbete,17
Yrken med teknisk inriktning,Säffle,svenska,20
Yrken med teknisk inriktning,Säffle,engelska,20
Yrken med teknisk inriktning,Säffle,körkort,10
Yrken med teknisk inriktning,Säffle,datorvana,9
Yrken med teknisk inriktning,Säffle,teknik,9
Yrken med teknisk inriktning,Säffle,automation,8
Yrken med teknisk inriktning,Säffle,arbetslivserfarenhet,7
Yrken med teknisk inriktning,Säffle,förebyggande underhåll,7
Yrken med teknisk inriktning,Säffle,hälsa,6
Yrken med teknisk inriktning,Säffle,installation,6
Naturbruk,Mullsjö,skötsel,4
Naturbruk,Mullsjö,röjsåg,3
Naturbruk,Mullsjö,gräsklippning,3
Naturbruk,Mullsjö,häckklippning,3
Naturbruk,Mullsjö,körkort,3
Naturbruk,Mullsjö,trädgårdsutbildning,3
Naturbruk,Mullsjö,b-behörighet,2
Naturbruk,Mullsjö,blommor,2
Naturbruk,Mullsjö,redskapsbärare,2
Naturbruk,Mullsjö,beskärning,2
Chefer och verksamhetsledare,Lessebo,restaurangbranschen,13
Chefer och verksamhetsledare,Lessebo,servering,13
Chefer och verksamhetsledare,Lessebo,restaurangutbildning,13
Chefer och verksamhetsledare,Lessebo,inköp,13
Chefer och verksamhetsledare,Lessebo,schemaläggning,13
Chefer och verksamhetsledare,Lessebo,ledning,13
Chefer och verksamhetsledare,Lessebo,svenska,9
Chefer och verksamhetsledare,Lessebo,körkort,8
Chefer och verksamhetsledare,Lessebo,akademisk examen,4
Chefer och verksamhetsledare,Lessebo,rektorsutbildning,4
Yrken med social inriktning,Valdemarsvik,lss,14
Yrken med social inriktning,Valdemarsvik,omsorgsarbete,11
Yrken med social inriktning,Valdemarsvik,socialterapi,11
Yrken med social inriktning,Valdemarsvik,tvättning,11
Yrken med social inriktning,Valdemarsvik,förädling,11
Yrken med social inriktning,Valdemarsvik,städning,11
Yrken med social inriktning,Valdemarsvik,gestaltning,11
Yrken med social inriktning,Valdemarsvik,matlagning,11
Yrken med social inriktning,Valdemarsvik,insatser,9
Yrken med social inriktning,Valdemarsvik,körkort,7
Yrken med teknisk inriktning,Motala,svenska,36
Yrken med teknisk inriktning,Motala,körkort,25
Yrken med teknisk inriktning,Motala,engelska,25
Yrken med teknisk inriktning,Motala,datorvana,10
Yrken med teknisk inriktning,Motala,arbetslivserfarenhet,7
Yrken med teknisk inriktning,Motala,säkerhet,7
Yrken med teknisk inriktning,Motala,design,7
Yrken med teknisk inriktning,Motala,leverantörer,7
Yrken med teknisk inriktning,Motala,felsökning,6
Yrken med teknisk inriktning,Motala,vatten,6
Säkerhet och bevakning,Sundsvall,svenska,46
Säkerhet och bevakning,Sundsvall,engelska,35
Säkerhet och bevakning,Sundsvall,körkort,24
Säkerhet och bevakning,Sundsvall,arbetslivserfarenhet,14
Säkerhet och bevakning,Sundsvall,teknik,10
Säkerhet och bevakning,Sundsvall,microsoft office,9
Säkerhet och bevakning,Sundsvall,beredskap,9
Säkerhet och bevakning,Sundsvall,språkkunskaper,8
Säkerhet och bevakning,Sundsvall,säkerhet,8
Säkerhet och bevakning,Sundsvall,trafiksäkerhet,7
Yrken med social inriktning,Tranemo,körkort,43
Yrken med social inriktning,Tranemo,svenska,41
Yrken med social inriktning,Tranemo,lss,22
Yrken med social inriktning,Tranemo,kommunikation,21
Yrken med social inriktning,Tranemo,dokumentation,17
Yrken med social inriktning,Tranemo,sjukvård,15
Yrken med social inriktning,Tranemo,assistans,15
Yrken med social inriktning,Tranemo,egen bil,13
Yrken med social inriktning,Tranemo,datorer,12
Yrken med social inriktning,Tranemo,funktionsnedsättning,10
Yrken med teknisk inriktning,Mönsterås,svenska,17
Yrken med teknisk inriktning,Mönsterås,engelska,16
Yrken med teknisk inriktning,Mönsterås,körkort,14
Yrken med teknisk inriktning,Mönsterås,datorvana,9
Yrken med teknisk inriktning,Mönsterås,el,8
Yrken med teknisk inriktning,Mönsterås,leverantörer,7
Yrken med teknisk inriktning,Mönsterås,underhållsprojekt,7
Yrken med teknisk inriktning,Mönsterås,teknik,7
Yrken med teknisk inriktning,Mönsterås,processindustrin,6
Yrken med teknisk inriktning,Mönsterås,processindustri,6
Bygg och anläggning,Hallsberg,svenska,11
Bygg och anläggning,Hallsberg,körkort,10
Bygg och anläggning,Hallsberg,engelska,5
Bygg och anläggning,Hallsberg,kommunikation,4
Bygg och anläggning,Hallsberg,teknik,4
Bygg och anläggning,Hallsberg,miljö,3
Bygg och anläggning,Hallsberg,samhällsbyggnad,3
Bygg och anläggning,Hallsberg,myndigheter,3
Bygg och anläggning,Hallsberg,dokumentation,3
Bygg och anläggning,Hallsberg,järnväg,3
"Administration, ekonomi, juridik",Karlskoga,svenska,92
"Administration, ekonomi, juridik",Karlskoga,engelska,67
"Administration, ekonomi, juridik",Karlskoga,arbetslivserfarenhet,31
"Administration, ekonomi, juridik",Karlskoga,ekonomi,23
"Administration, ekonomi, juridik",Karlskoga,excel,22
"Administration, ekonomi, juridik",Karlskoga,körkort,21
"Administration, ekonomi, juridik",Karlskoga,microsoft office,20
"Administration, ekonomi, juridik",Karlskoga,administration,19
"Administration, ekonomi, juridik",Karlskoga,rekryteringsbranschen,19
"Administration, ekonomi, juridik",Karlskoga,bokslut,18
Säkerhet och bevakning,Söderhamn,svenska,11
Säkerhet och bevakning,Söderhamn,körkort,9
Säkerhet och bevakning,Söderhamn,engelska,5
Säkerhet och bevakning,Söderhamn,datorvana,4
Säkerhet och bevakning,Söderhamn,barn,4
Säkerhet och bevakning,Söderhamn,poollivräddarutbildning,4
Säkerhet och bevakning,Söderhamn,gruppträning,4
Säkerhet och bevakning,Söderhamn,vattenrening,4
Säkerhet och bevakning,Söderhamn,gymnasieutbildning,4
Säkerhet och bevakning,Söderhamn,administrativa uppgifter,4
Yrken med teknisk inriktning,Nynäshamn,engelska,13
Yrken med teknisk inriktning,Nynäshamn,arbetslivserfarenhet,12
Yrken med teknisk inriktning,Nynäshamn,teknik,8
Yrken med teknisk inriktning,Nynäshamn,svenska,8
Yrken med teknisk inriktning,Nynäshamn,administrativa uppgifter,8
Yrken med teknisk inriktning,Nynäshamn,säkerhetsskydd,8
Yrken med teknisk inriktning,Nynäshamn,körkort,8
Yrken med teknisk inriktning,Nynäshamn,mekanik,7
Yrken med teknisk inriktning,Nynäshamn,förbättringsarbete,7
Yrken med teknisk inriktning,Nynäshamn,tekniska kunskaper,7
Data/IT,Vårgårda,mjukvara,9
Data/IT,Vårgårda,engelska,7
Data/IT,Vårgårda,svenska,7
Data/IT,Vårgårda,felsökning,6
Data/IT,Vårgårda,skalning,6
Data/IT,Vårgårda,skriptkunskaper,6
Data/IT,Vårgårda,utvecklingsmiljö,6
Data/IT,Vårgårda,open source,5
Data/IT,Vårgårda,c#,4
Data/IT,Vårgårda,python,4
Data/IT,Vingåker,open source,5
Data/IT,Vingåker,python,4
Data/IT,Vingåker,django,4
Data/IT,Vingåker,react,1
Data/IT,Vingåker,typescript,1
Data/IT,Vingåker,miljö,1
Data/IT,Vingåker,datateknik,1
Data/IT,Vingåker,engelska,1
Data/IT,Vingåker,problemlösning,1
Data/IT,Vingåker,analys,1
Chefer och verksamhetsledare,Övertorneå,finska,11
Chefer och verksamhetsledare,Övertorneå,meänkieli,10
Chefer och verksamhetsledare,Övertorneå,svenska,10
Chefer och verksamhetsledare,Övertorneå,ledarskap,10
Chefer och verksamhetsledare,Övertorneå,ekonomi,9
Chefer och verksamhetsledare,Övertorneå,arbetsmiljöansvar,8
Chefer och verksamhetsledare,Övertorneå,lärplattform,7
Chefer och verksamhetsledare,Övertorneå,högskoleexamen,7
Chefer och verksamhetsledare,Övertorneå,engelska,6
Chefer och verksamhetsledare,Övertorneå,systematiska kvalitetsarbete,5
Pedagogik,Filipstad,undervisning,59
Pedagogik,Filipstad,barn,35
Pedagogik,Filipstad,dokumentation,32
Pedagogik,Filipstad,skollagen,24
Pedagogik,Filipstad,styrdokument,18
Pedagogik,Filipstad,elevhälsoarbete,17
Pedagogik,Filipstad,handledning,15
Pedagogik,Filipstad,lärplattform,11
Pedagogik,Filipstad,lärarlegitimation,11
Pedagogik,Filipstad,svenska,9
Data/IT,Sunne,open source,5
Data/IT,Sunne,python,4
Data/IT,Sunne,django,4
Data/IT,Sunne,office 365,4
Data/IT,Sunne,drifting,4
Data/IT,Sunne,införandeprojekt,3
Data/IT,Sunne,active directory,3
Data/IT,Sunne,engelska,3
Data/IT,Sunne,data,3
Data/IT,Sunne,affärssystem,3
"Transport, distribution, lager",Falkenberg,svenska,119
"Transport, distribution, lager",Falkenberg,truckkort,100
"Transport, distribution, lager",Falkenberg,truckkörning,86
"Transport, distribution, lager",Falkenberg,lager,83
"Transport, distribution, lager",Falkenberg,körkort,68
"Transport, distribution, lager",Falkenberg,truck,60
"Transport, distribution, lager",Falkenberg,logistik,55
"Transport, distribution, lager",Falkenberg,lastning,44
"Transport, distribution, lager",Falkenberg,lossning,43
"Transport, distribution, lager",Falkenberg,material,38
Hälso- och sjukvård,Sölvesborg,hemtjänst,44
Hälso- och sjukvård,Sölvesborg,svenska,42
Hälso- och sjukvård,Sölvesborg,körkort,41
Hälso- och sjukvård,Sölvesborg,vårdverksamhet,38
Hälso- och sjukvård,Sölvesborg,hälsoverksamhet,37
Hälso- och sjukvård,Sölvesborg,sjukvård,33
Hälso- och sjukvård,Sölvesborg,dokumentation,32
Hälso- och sjukvård,Sölvesborg,kommunikation,30
Hälso- och sjukvård,Sölvesborg,omsorg,27
Hälso- och sjukvård,Sölvesborg,föreskrifter,15
Naturbruk,Landskrona,svenska,23
Naturbruk,Landskrona,körkort,21
Naturbruk,Landskrona,grönyteskötsel,8
Naturbruk,Landskrona,gräsklippning,7
Naturbruk,Landskrona,röjsåg,6
Naturbruk,Landskrona,motorsåg,6
Naturbruk,Landskrona,häckklippning,6
Naturbruk,Landskrona,datorvana,6
Naturbruk,Landskrona,arbete på väg,5
Naturbruk,Landskrona,yrkesbevis,5
Industriell tillverkning,Mora,svenska,23
Industriell tillverkning,Mora,körkort,21
Industriell tillverkning,Mora,ritningsläsning,15
Industriell tillverkning,Mora,engelska,12
Industriell tillverkning,Mora,tillverkning,10
Industriell tillverkning,Mora,verktyg,10
Industriell tillverkning,Mora,industribranschen,8
Industriell tillverkning,Mora,material,7
Industriell tillverkning,Mora,industri,7
Industriell tillverkning,Mora,industriprogram,7
Säkerhet och bevakning,Södertälje,svenska,88
Säkerhet och bevakning,Södertälje,engelska,82
Säkerhet och bevakning,Södertälje,körkort,69
Säkerhet och bevakning,Södertälje,språkkunskaper,52
Säkerhet och bevakning,Södertälje,fordon,50
Säkerhet och bevakning,Södertälje,säkerhet,45
Säkerhet och bevakning,Södertälje,grundläggande datakunskaper,45
Säkerhet och bevakning,Södertälje,verkstad,41
Säkerhet och bevakning,Södertälje,egen bil,41
Säkerhet och bevakning,Södertälje,yrkesvana,41
Hälso- och sjukvård,Uddevalla,verktyg,233
Hälso- och sjukvård,Uddevalla,sjukvård,147
Hälso- och sjukvård,Uddevalla,svenska,140
Hälso- och sjukvård,Uddevalla,körkort,124
Hälso- och sjukvård,Uddevalla,behandling,68
Hälso- och sjukvård,Uddevalla,insatser,64
Hälso- och sjukvård,Uddevalla,hemsjukvård,63
Hälso- och sjukvård,Uddevalla,specialistutbildning,59
Hälso- och sjukvård,Uddevalla,primärvård,54
Hälso- och sjukvård,Uddevalla,telefonrådgivning,51
Industriell tillverkning,Söderhamn,svenska,21
Industriell tillverkning,Söderhamn,truckkort,15
Industriell tillverkning,Söderhamn,engelska,14
Industriell tillverkning,Söderhamn,ritningsläsning,14
Industriell tillverkning,Söderhamn,körkort,13
Industriell tillverkning,Söderhamn,montering,11
Industriell tillverkning,Söderhamn,teknik,6
Industriell tillverkning,Söderhamn,elutbildning,6
Industriell tillverkning,Söderhamn,fordonsintresse,5
Industriell tillverkning,Söderhamn,mätteknik,4
"Kultur, media, design",Åsele,socialtjänst,1
"Kultur, media, design",Åsele,turism,1
"Kultur, media, design",Åsele,ungdomar,1
"Kultur, media, design",Åsele,samverkan,1
"Kultur, media, design",Åsele,arbetsmarknad,1
"Kultur, media, design",Åsele,kultur,1
"Kultur, media, design",Åsele,arbetslivserfarenhet,1
"Kultur, media, design",Åsele,svenska,1
"Kultur, media, design",Åsele,utvecklingsfrågor,1
"Kultur, media, design",Åsele,högskoleutbildning,1
"Kultur, media, design",Kramfors,körkort,4
"Kultur, media, design",Kramfors,arbete på väg,3
"Kultur, media, design",Kramfors,el,3
"Kultur, media, design",Kramfors,belysningsanläggningar,3
"Kultur, media, design",Kramfors,teknisk utbildning,3
"Kultur, media, design",Kramfors,esa,3
"Kultur, media, design",Kramfors,c-körkort,3
"Kultur, media, design",Kramfors,arbetsledning,3
"Kultur, media, design",Kramfors,elkraft,3
"Kultur, media, design",Kramfors,utomhusbelysning,3
Hälso- och sjukvård,Årjäng,svenska,71
Hälso- och sjukvård,Årjäng,sjukvård,70
Hälso- och sjukvård,Årjäng,omsorg,55
Hälso- och sjukvård,Årjäng,datorvana,48
Hälso- och sjukvård,Årjäng,hälsoarbete,44
Hälso- och sjukvård,Årjäng,väderförhållanden,40
Hälso- och sjukvård,Årjäng,bilkörning,40
Hälso- och sjukvård,Årjäng,giltigt b-körkort,32
Hälso- och sjukvård,Årjäng,äldreomsorg,30
Hälso- och sjukvård,Årjäng,körkort,28
Yrken med social inriktning,Kumla,körkort,54
Yrken med social inriktning,Kumla,svenska,43
Yrken med social inriktning,Kumla,datorvana,32
Yrken med social inriktning,Kumla,barn,20
Yrken med social inriktning,Kumla,omsorg,20
Yrken med social inriktning,Kumla,lss,17
Yrken med social inriktning,Kumla,genomförandeplaner,17
Yrken med social inriktning,Kumla,insatser,15
Yrken med social inriktning,Kumla,matlagning,14
Yrken med social inriktning,Kumla,hushållssysslor,12
"Administration, ekonomi, juridik",Sjöbo,ekonomi,14
"Administration, ekonomi, juridik",Sjöbo,svenska,11
"Administration, ekonomi, juridik",Sjöbo,körkort,10
"Administration, ekonomi, juridik",Sjöbo,arbetslivserfarenhet,10
"Administration, ekonomi, juridik",Sjöbo,administration,9
"Administration, ekonomi, juridik",Sjöbo,redovisning,9
"Administration, ekonomi, juridik",Sjöbo,månadsbokslut,8
"Administration, ekonomi, juridik",Sjöbo,dokumentation,7
"Administration, ekonomi, juridik",Sjöbo,engelska,7
"Administration, ekonomi, juridik",Sjöbo,eftergymnasial utbildning,6
Yrken med teknisk inriktning,Järfälla,svenska,81
Yrken med teknisk inriktning,Järfälla,engelska,75
Yrken med teknisk inriktning,Järfälla,teknik,32
Yrken med teknisk inriktning,Järfälla,dokumentation,30
Yrken med teknisk inriktning,Järfälla,körkort,29
Yrken med teknisk inriktning,Järfälla,säkerhetsskydd,28
Yrken med teknisk inriktning,Järfälla,design,27
Yrken med teknisk inriktning,Järfälla,elektronik,22
Yrken med teknisk inriktning,Järfälla,mekanik,19
Yrken med teknisk inriktning,Järfälla,konstruktion,16
Pedagogik,Mariestad,barnhälsa,102
Pedagogik,Mariestad,elevhälsa,102
Pedagogik,Mariestad,undervisning,53
Pedagogik,Mariestad,barn,41
Pedagogik,Mariestad,svenska,36
Pedagogik,Mariestad,verktyg,29
Pedagogik,Mariestad,gymnastik,24
Pedagogik,Mariestad,material,22
Pedagogik,Mariestad,engelska,21
Pedagogik,Mariestad,lagarbete,21
"Transport, distribution, lager",Tingsryd,truckkort,142
"Transport, distribution, lager",Tingsryd,material,74
"Transport, distribution, lager",Tingsryd,körkort,63
"Transport, distribution, lager",Tingsryd,lager,59
"Transport, distribution, lager",Tingsryd,svenska,49
"Transport, distribution, lager",Tingsryd,truckkörning,48
"Transport, distribution, lager",Tingsryd,skräphantering,44
"Transport, distribution, lager",Tingsryd,motviktstruck,27
"Transport, distribution, lager",Tingsryd,datorkunskaper,26
"Transport, distribution, lager",Tingsryd,utleveranser,26
Industriell tillverkning,Lidköping,svenska,70
Industriell tillverkning,Lidköping,körkort,63
Industriell tillverkning,Lidköping,truckkort,59
Industriell tillverkning,Lidköping,egen bil,48
Industriell tillverkning,Lidköping,administration,42
Industriell tillverkning,Lidköping,logistik,42
Industriell tillverkning,Lidköping,ritningsläsning,36
Industriell tillverkning,Lidköping,industri,33
Industriell tillverkning,Lidköping,truckkörning,31
Industriell tillverkning,Lidköping,material,30
Pedagogik,Nässjö,undervisning,68
Pedagogik,Nässjö,barn,60
Pedagogik,Nässjö,styrdokument,46
Pedagogik,Nässjö,förskola,42
Pedagogik,Nässjö,svenska,40
Pedagogik,Nässjö,förskollärarlegitimation,24
Pedagogik,Nässjö,skolmiljö,21
Pedagogik,Nässjö,fritidshem,18
Pedagogik,Nässjö,lärarlegitimation,17
Pedagogik,Nässjö,idrott,15
"Hotell, restaurang, storhushåll",Sollentuna,svenska,66
"Hotell, restaurang, storhushåll",Sollentuna,mat,50
"Hotell, restaurang, storhushåll",Sollentuna,personuppgifter,34
"Hotell, restaurang, storhushåll",Sollentuna,kök,30
"Hotell, restaurang, storhushåll",Sollentuna,tillagning,26
"Hotell, restaurang, storhushåll",Sollentuna,engelska,24
"Hotell, restaurang, storhushåll",Sollentuna,arbetslivserfarenhet,22
"Hotell, restaurang, storhushåll",Sollentuna,städning,18
"Hotell, restaurang, storhushåll",Sollentuna,kassa,18
"Hotell, restaurang, storhushåll",Sollentuna,vaktmästeri,18
"Administration, ekonomi, juridik",Lycksele,svenska,29
"Administration, ekonomi, juridik",Lycksele,arbetslivserfarenhet,23
"Administration, ekonomi, juridik",Lycksele,körkort,19
"Administration, ekonomi, juridik",Lycksele,engelska,18
"Administration, ekonomi, juridik",Lycksele,microsoft office,15
"Administration, ekonomi, juridik",Lycksele,datorvana,13
"Administration, ekonomi, juridik",Lycksele,ekonomi,13
"Administration, ekonomi, juridik",Lycksele,administration,12
"Administration, ekonomi, juridik",Lycksele,gymnasieutbildning,11
"Administration, ekonomi, juridik",Lycksele,högskoleutbildning,10
"Installation, drift, underhåll",Falun,svenska,109
"Installation, drift, underhåll",Falun,körkort,107
"Installation, drift, underhåll",Falun,el,52
"Installation, drift, underhåll",Falun,teknik,48
"Installation, drift, underhåll",Falun,engelska,43
"Installation, drift, underhåll",Falun,reparation,31
"Installation, drift, underhåll",Falun,installation,30
"Installation, drift, underhåll",Falun,nätverk,29
"Installation, drift, underhåll",Falun,felsökning,28
"Installation, drift, underhåll",Falun,försäljning,26
Pedagogik,Nybro,kulturfrågor,119
Pedagogik,Nybro,undervisning,28
Pedagogik,Nybro,svenska,21
Pedagogik,Nybro,ledarskap,21
Pedagogik,Nybro,lärarlegitimation,18
Pedagogik,Nybro,förskola,15
Pedagogik,Nybro,samverkan,15
Pedagogik,Nybro,styrdokument,15
Pedagogik,Nybro,matematik,14
Pedagogik,Nybro,verktyg,11
Chefer och verksamhetsledare,Sjöbo,ledarskap,15
Chefer och verksamhetsledare,Sjöbo,ekonomi,14
Chefer och verksamhetsledare,Sjöbo,försäljning,11
Chefer och verksamhetsledare,Sjöbo,svenska,11
Chefer och verksamhetsledare,Sjöbo,budget,10
Chefer och verksamhetsledare,Sjöbo,körkort,10
Chefer och verksamhetsledare,Sjöbo,arbetsmiljö,10
Chefer och verksamhetsledare,Sjöbo,utvecklingsarbete,9
Chefer och verksamhetsledare,Sjöbo,högskoleutbildning,9
Chefer och verksamhetsledare,Sjöbo,forskning,7
"Transport, distribution, lager",Vara,svenska,44
"Transport, distribution, lager",Vara,ykb,41
"Transport, distribution, lager",Vara,ce-kort,32
"Transport, distribution, lager",Vara,släp,31
"Transport, distribution, lager",Vara,tung lastbil,26
"Transport, distribution, lager",Vara,lager,19
"Transport, distribution, lager",Vara,truckkörning,15
"Transport, distribution, lager",Vara,truck,14
"Transport, distribution, lager",Vara,körkort,13
"Transport, distribution, lager",Vara,engelska,12
Hälso- och sjukvård,Nordmaling,sjukvård,26
Hälso- och sjukvård,Nordmaling,körkort,20
Hälso- och sjukvård,Nordmaling,svenska,20
Hälso- och sjukvård,Nordmaling,omsorg,19
Hälso- och sjukvård,Nordmaling,hemtjänst,17
Hälso- och sjukvård,Nordmaling,dokumentation,15
Hälso- och sjukvård,Nordmaling,omvårdnad,14
Hälso- och sjukvård,Nordmaling,vårddokumentation,11
Hälso- och sjukvård,Nordmaling,social omsorg,11
Hälso- och sjukvård,Nordmaling,social dokumentation,10
Industriell tillverkning,Varberg,körkort,148
Industriell tillverkning,Varberg,svenska,134
Industriell tillverkning,Varberg,montering,95
Industriell tillverkning,Varberg,ritningsläsning,65
Industriell tillverkning,Varberg,truckkort,63
Industriell tillverkning,Varberg,industri,59
Industriell tillverkning,Varberg,arbetslivserfarenhet,57
Industriell tillverkning,Varberg,egen bil,57
Industriell tillverkning,Varberg,cnc,41
Industriell tillverkning,Varberg,lager,36
"Kultur, media, design",Borås,svenska,35
"Kultur, media, design",Borås,engelska,25
"Kultur, media, design",Borås,mode,20
"Kultur, media, design",Borås,körkort,19
"Kultur, media, design",Borås,adobe photoshop,17
"Kultur, media, design",Borås,material,16
"Kultur, media, design",Borås,adobe indesign,13
"Kultur, media, design",Borås,foto,12
"Kultur, media, design",Borås,verktyg,10
"Kultur, media, design",Borås,design,10
Data/IT,Ånge,open source,5
Data/IT,Ånge,python,4
Data/IT,Ånge,django,4
Data/IT,Ånge,react,1
Data/IT,Ånge,typescript,1
Data/IT,Ånge,ledning,1
Data/IT,Ånge,hårdvara,1
Data/IT,Ånge,engelska,1
Data/IT,Ånge,svenska,1
Data/IT,Ånge,it-tjänster,1
"Administration, ekonomi, juridik",Vingåker,datorvana,7
"Administration, ekonomi, juridik",Vingåker,svenska,7
"Administration, ekonomi, juridik",Vingåker,redovisning,7
"Administration, ekonomi, juridik",Vingåker,ekonomi,6
"Administration, ekonomi, juridik",Vingåker,rapportering,6
"Administration, ekonomi, juridik",Vingåker,eftergymnasial utbildning,5
"Administration, ekonomi, juridik",Vingåker,körkort,5
"Administration, ekonomi, juridik",Vingåker,arbetslivserfarenhet,5
"Administration, ekonomi, juridik",Vingåker,bokslut,5
"Administration, ekonomi, juridik",Vingåker,ekonomiprocesser,5
Pedagogik,Ulricehamn,förskola,178
Pedagogik,Ulricehamn,skollagen,176
Pedagogik,Ulricehamn,grundskolan,175
Pedagogik,Ulricehamn,pedagogisk verksamhet,175
Pedagogik,Ulricehamn,grundsärskolan,166
Pedagogik,Ulricehamn,undervisning,120
Pedagogik,Ulricehamn,examensbevis,108
Pedagogik,Ulricehamn,barn,61
Pedagogik,Ulricehamn,körkort,58
Pedagogik,Ulricehamn,ledarskap,54
Yrken med social inriktning,Askersund,körkort,28
Yrken med social inriktning,Askersund,insatser,19
Yrken med social inriktning,Askersund,funktionsnedsättning,15
Yrken med social inriktning,Askersund,egen bil,14
Yrken med social inriktning,Askersund,autism,13
Yrken med social inriktning,Askersund,träning,12
Yrken med social inriktning,Askersund,kommunikation,11
Yrken med social inriktning,Askersund,svenska,9
Yrken med social inriktning,Askersund,socionomexamen,8
Yrken med social inriktning,Askersund,social dokumentation,8
Yrken med social inriktning,Högsby,körkort,21
Yrken med social inriktning,Högsby,avklädning,9
Yrken med social inriktning,Högsby,personlig hygien,9
Yrken med social inriktning,Högsby,påklädning,9
Yrken med social inriktning,Högsby,beredskap,9
Yrken med social inriktning,Högsby,egen bil,8
Yrken med social inriktning,Högsby,lösningsfokuserat arbetssätt,7
Yrken med social inriktning,Högsby,individomsorgen,7
Yrken med social inriktning,Högsby,barn,6
Yrken med social inriktning,Högsby,insatser,5
Industriell tillverkning,Bollebygd,körkort,29
Industriell tillverkning,Bollebygd,ritningsläsning,21
Industriell tillverkning,Bollebygd,egen bil,20
Industriell tillverkning,Bollebygd,material,19
Industriell tillverkning,Bollebygd,lackering,15
Industriell tillverkning,Bollebygd,svenska,15
Industriell tillverkning,Bollebygd,manuell svetsning,14
Industriell tillverkning,Bollebygd,svets,13
Industriell tillverkning,Bollebygd,el,13
Industriell tillverkning,Bollebygd,verkstadsarbete,13
Hälso- och sjukvård,Markaryd,körkort,53
Hälso- och sjukvård,Markaryd,omsorg,30
Hälso- och sjukvård,Markaryd,omvårdnad,27
Hälso- och sjukvård,Markaryd,sjukvård,26
Hälso- och sjukvård,Markaryd,äldreomsorg,23
Hälso- och sjukvård,Markaryd,verksamhetssystem,22
Hälso- och sjukvård,Markaryd,undersköterskeutbildning,18
Hälso- och sjukvård,Markaryd,hemsjukvård,17
Hälso- och sjukvård,Markaryd,datorvana,16
Hälso- och sjukvård,Markaryd,primärvård,15
"Installation, drift, underhåll",Lidköping,körkort,87
"Installation, drift, underhåll",Lidköping,svenska,69
"Installation, drift, underhåll",Lidköping,reparation,38
"Installation, drift, underhåll",Lidköping,el,37
"Installation, drift, underhåll",Lidköping,engelska,31
"Installation, drift, underhåll",Lidköping,teknik,21
"Installation, drift, underhåll",Lidköping,datorvana,20
"Installation, drift, underhåll",Lidköping,problemlösning,20
"Installation, drift, underhåll",Lidköping,fordon,18
"Installation, drift, underhåll",Lidköping,gymnasieutbildning,17
Yrken med social inriktning,Gislaved,körkort,51
Yrken med social inriktning,Gislaved,verksamhetsansvar,37
Yrken med social inriktning,Gislaved,svenska,36
Yrken med social inriktning,Gislaved,barn,32
Yrken med social inriktning,Gislaved,assistans,24
Yrken med social inriktning,Gislaved,ungdomar,20
Yrken med social inriktning,Gislaved,omvårdnad,20
Yrken med social inriktning,Gislaved,socionomexamen,17
Yrken med social inriktning,Gislaved,mi,15
Yrken med social inriktning,Gislaved,insatser,15
Yrken med teknisk inriktning,Tranås,engelska,65
Yrken med teknisk inriktning,Tranås,svenska,46
Yrken med teknisk inriktning,Tranås,design,25
Yrken med teknisk inriktning,Tranås,material,19
Yrken med teknisk inriktning,Tranås,affärssystem,16
Yrken med teknisk inriktning,Tranås,excel,16
Yrken med teknisk inriktning,Tranås,modellering,15
Yrken med teknisk inriktning,Tranås,solidworks,15
Yrken med teknisk inriktning,Tranås,konstruktionslösningar,15
Yrken med teknisk inriktning,Tranås,teknisk utbildning,15
Pedagogik,Flen,undervisning,58
Pedagogik,Flen,barn,32
Pedagogik,Flen,svenska,26
Pedagogik,Flen,lärarlegitimation,23
Pedagogik,Flen,ledarskap,20
Pedagogik,Flen,ungdomar,17
Pedagogik,Flen,barns lärande,17
Pedagogik,Flen,förskola,17
Pedagogik,Flen,samverkan,16
Pedagogik,Flen,ämneskunskaper,15
Yrken med social inriktning,Hallstahammar,körkort,61
Yrken med social inriktning,Hallstahammar,svenska,43
Yrken med social inriktning,Hallstahammar,finska,42
Yrken med social inriktning,Hallstahammar,omsorg,27
Yrken med social inriktning,Hallstahammar,omvårdnad,24
Yrken med social inriktning,Hallstahammar,äldreomsorg,22
Yrken med social inriktning,Hallstahammar,personlig hygien,21
Yrken med social inriktning,Hallstahammar,dokumentation,20
Yrken med social inriktning,Hallstahammar,påklädning,19
Yrken med social inriktning,Hallstahammar,barn,18
Yrken med social inriktning,Habo,svenska,32
Yrken med social inriktning,Habo,barn,22
Yrken med social inriktning,Habo,körkort,22
Yrken med social inriktning,Habo,musik,16
Yrken med social inriktning,Habo,assistans,16
Yrken med social inriktning,Habo,omvårdnadsarbete,13
Yrken med social inriktning,Habo,piano,13
Yrken med social inriktning,Habo,funktionsnedsättning,12
Yrken med social inriktning,Habo,material,11
Yrken med social inriktning,Habo,ungdomar,9
"Administration, ekonomi, juridik",Östhammar,svenska,39
"Administration, ekonomi, juridik",Östhammar,engelska,34
"Administration, ekonomi, juridik",Östhammar,microsoft office,21
"Administration, ekonomi, juridik",Östhammar,administration,15
"Administration, ekonomi, juridik",Östhammar,körkort,13
"Administration, ekonomi, juridik",Östhammar,rekrytering,12
