Occupation Field,Municipality,Skill,Count
"Kultur, media, design",Falun,journalistutbildning,7
"Kultur, media, design",Falun,kommunikation,6
"Kultur, media, design",Falun,svenska,5
"Kultur, media, design",Falun,engelska,5
"Kultur, media, design",Falun,sociala medier,4
"Kultur, media, design",Falun,livesändningar,4
"Kultur, media, design",Falun,folkmusik,4
"Kultur, media, design",Falun,jazz,4
"Kultur, media, design",Falun,nyheter,4
Naturvetenskapligt arbete,Haninge,körkort,4
Naturvetenskapligt arbete,Haninge,kommunikation,3
Naturvetenskapligt arbete,Haninge,svenska,2
Naturvetenskapligt arbete,Haninge,tillsynsområdet,2
Naturvetenskapligt arbete,Haninge,handläggning,2
Naturvetenskapligt arbete,Haninge,dricksvatten,2
Naturvetenskapligt arbete,Haninge,it-vana,2
Naturvetenskapligt arbete,Haninge,miljöskydd,2
Naturvetenskapligt arbete,Haninge,myndighetsutövning,2
Naturvetenskapligt arbete,Haninge,beslutsunderlag,2
"Installation, drift, underhåll",Flen,körkort,7
"Installation, drift, underhåll",Flen,skötsel,5
"Installation, drift, underhåll",Flen,felsökning,5
"Installation, drift, underhåll",Flen,svenska,5
"Installation, drift, underhåll",Flen,engelska,5
"Installation, drift, underhåll",Flen,styrutrustning,4
"Installation, drift, underhåll",Flen,elprogrammet,4
"Installation, drift, underhåll",Flen,siemens s7,4
"Installation, drift, underhåll",Flen,underhållsarbete,4
"Installation, drift, underhåll",Flen,installation,4
"Försäljning, inköp, marknadsföring",Kramfors,försäljning,18
"Försäljning, inköp, marknadsföring",Kramfors,svenska,15
"Försäljning, inköp, marknadsföring",Kramfors,körkort,14
"Försäljning, inköp, marknadsföring",Kramfors,egen bil,13
"Försäljning, inköp, marknadsföring",Kramfors,engelska,11
"Försäljning, inköp, marknadsföring",Kramfors,säljerfarenhet,10
"Försäljning, inköp, marknadsföring",Kramfors,trygghetsförsäkring,10
"Försäljning, inköp, marknadsföring",Kramfors,feedback,6
"Försäljning, inköp, marknadsföring",Kramfors,vidareutbildning,6
"Försäljning, inköp, marknadsföring",Kramfors,luftreningssystem,6
Hälso- och sjukvård,Mellerud,svenska,36
Hälso- och sjukvård,Mellerud,primärvård,11
Hälso- och sjukvård,Mellerud,ambulanssjukvård,11
Hälso- och sjukvård,Mellerud,anestesi,10
Hälso- och sjukvård,Mellerud,vårdcentral,9
Hälso- och sjukvård,Mellerud,vidareutbildning,9
Hälso- och sjukvård,Mellerud,mottagning,8
Hälso- och sjukvård,Mellerud,specialistutbildning,8
Hälso- och sjukvård,Mellerud,sjukvård,7
Hälso- och sjukvård,Mellerud,mottagningsarbete,7
Pedagogiskt arbete,Dals-Ed,kulturskola,21
Pedagogiskt arbete,Dals-Ed,fritidsförvaltning,21
Pedagogiskt arbete,Dals-Ed,kulturförvaltning,21
Pedagogiskt arbete,Dals-Ed,undervisning,15
Pedagogiskt arbete,Dals-Ed,lärarlegitimation,13
Pedagogiskt arbete,Dals-Ed,styrdokument,11
Pedagogiskt arbete,Dals-Ed,dokumentation,10
Pedagogiskt arbete,Dals-Ed,verktyg,8
Pedagogiskt arbete,Dals-Ed,lärarexamen,3
Pedagogiskt arbete,Dals-Ed,arbetsmetoder,3
Säkerhetsarbete,Falun,svenska,6
Säkerhetsarbete,Falun,körkort,4
Säkerhetsarbete,Falun,arbetslivserfarenhet,3
Säkerhetsarbete,Falun,datorvana,3
Säkerhetsarbete,Falun,engelska,3
Säkerhetsarbete,Falun,administrativa uppgifter,2
Säkerhetsarbete,Falun,teknik,2
Säkerhetsarbete,Falun,ordningsvaktsförordnande,2
Säkerhetsarbete,Falun,serviceyrke,2
Säkerhetsarbete,Falun,microsoft office,2
Bygg och anläggning,Perstorp,körkort,8
Bygg och anläggning,Perstorp,byggbranschen,5
Bygg och anläggning,Perstorp,svenska,5
Bygg och anläggning,Perstorp,sortiment,4
Bygg och anläggning,Perstorp,föreskrifter,4
Bygg och anläggning,Perstorp,högskoleutbildning,4
Bygg och anläggning,Perstorp,universitetsutbildning,4
Bygg och anläggning,Perstorp,reklamationsärenden,4
Bygg och anläggning,Perstorp,engelska,4
Bygg och anläggning,Perstorp,säkerhetsföreskrifter,4
"Administration, ekonomi, juridik",Leksand,svenska,7
"Administration, ekonomi, juridik",Leksand,arbetslivserfarenhet,5
"Administration, ekonomi, juridik",Leksand,körkort,5
"Administration, ekonomi, juridik",Leksand,högskoleutbildning,4
"Administration, ekonomi, juridik",Leksand,excel,4
"Administration, ekonomi, juridik",Leksand,engelska,4
"Administration, ekonomi, juridik",Leksand,microsoft office,3
"Administration, ekonomi, juridik",Leksand,marketing,3
"Administration, ekonomi, juridik",Leksand,rekrytering,3
"Administration, ekonomi, juridik",Leksand,ekonomi,2
"Försäljning, inköp, marknadsföring",Götene,mat,7
"Försäljning, inköp, marknadsföring",Götene,microsoft office,6
"Försäljning, inköp, marknadsföring",Götene,inköp,5
"Försäljning, inköp, marknadsföring",Götene,engelska,5
"Försäljning, inköp, marknadsföring",Götene,egen bil,5
"Försäljning, inköp, marknadsföring",Götene,körkort,5
"Försäljning, inköp, marknadsföring",Götene,personuppgifter,5
"Försäljning, inköp, marknadsföring",Götene,analys,4
"Försäljning, inköp, marknadsföring",Götene,försäljning,4
"Försäljning, inköp, marknadsföring",Götene,sortiment,3
"Kultur, media, design",Stenungsund,biblioteksvetenskap,1
"Kultur, media, design",Stenungsund,it-kunskaper,1
"Kultur, media, design",Stenungsund,biblioteksverksamhet,1
"Kultur, media, design",Stenungsund,högskoleutbildning,1
"Kultur, media, design",Stenungsund,informationsvetenskap,1
"Kultur, media, design",Stenungsund,kultur,1
"Kultur, media, design",Stenungsund,bibliotek,1
"Kultur, media, design",Stenungsund,sociala medier,1
"Kultur, media, design",Stenungsund,magisterexamen,1
"Kultur, media, design",Stenungsund,barnbiblioteksverksamhet,1
Chefer och verksamhetsledare,Kristinehamn,ledarskap,14
Chefer och verksamhetsledare,Kristinehamn,verktyg,13
Chefer och verksamhetsledare,Kristinehamn,ekonomi,11
Chefer och verksamhetsledare,Kristinehamn,högskoleutbildning,8
Chefer och verksamhetsledare,Kristinehamn,budget,7
Chefer och verksamhetsledare,Kristinehamn,personalansvar,7
Chefer och verksamhetsledare,Kristinehamn,ekonomifrågor,6
Chefer och verksamhetsledare,Kristinehamn,körkort,6
Chefer och verksamhetsledare,Kristinehamn,medarbetarskap,5
Chefer och verksamhetsledare,Kristinehamn,nätverk,5
"Administration, ekonomi, juridik",Borgholm,svenska,11
"Administration, ekonomi, juridik",Borgholm,engelska,5
"Administration, ekonomi, juridik",Borgholm,microsoft office,4
"Administration, ekonomi, juridik",Borgholm,arbetslivserfarenhet,4
"Administration, ekonomi, juridik",Borgholm,körkort,4
"Administration, ekonomi, juridik",Borgholm,kundservice,3
"Administration, ekonomi, juridik",Borgholm,omsorg,3
"Administration, ekonomi, juridik",Borgholm,it-kunskaper,3
"Administration, ekonomi, juridik",Borgholm,ekonomi,3
"Administration, ekonomi, juridik",Borgholm,systemansvar,2
"Försäljning, inköp, marknadsföring",Klippan,svenska,27
"Försäljning, inköp, marknadsföring",Klippan,körkort,25
"Försäljning, inköp, marknadsföring",Klippan,personlig utveckling,19
"Försäljning, inköp, marknadsföring",Klippan,god fysik,19
"Försäljning, inköp, marknadsföring",Klippan,resor,18
"Försäljning, inköp, marknadsföring",Klippan,egen bil,11
"Försäljning, inköp, marknadsföring",Klippan,geografiskt område,11
"Försäljning, inköp, marknadsföring",Klippan,va,11
"Försäljning, inköp, marknadsföring",Klippan,säljerfarenhet,8
"Försäljning, inköp, marknadsföring",Klippan,trygghetsförsäkring,8
Industriell tillverkning,Bollnäs,svenska,6
Industriell tillverkning,Bollnäs,körkort,6
Industriell tillverkning,Bollnäs,el,5
Industriell tillverkning,Bollnäs,engelska,4
Industriell tillverkning,Bollnäs,elarbeten,3
Industriell tillverkning,Bollnäs,kursintyg,3
Industriell tillverkning,Bollnäs,utrustning,3
Industriell tillverkning,Bollnäs,elmätare,3
Industriell tillverkning,Bollnäs,bilen,3
Industriell tillverkning,Bollnäs,säkerhet,3
"Kultur, media, design",Kumla,magisterexamen,1
"Kultur, media, design",Kumla,ungdomslitteratur,1
"Kultur, media, design",Kumla,biblioteksvetenskap,1
"Kultur, media, design",Kumla,barn,1
Bygg och anläggning,Hudiksvall,körkort,18
Bygg och anläggning,Hudiksvall,svenska,9
Bygg och anläggning,Hudiksvall,entreprenadjuridik,8
Bygg och anläggning,Hudiksvall,järnvägsprojekt,6
Bygg och anläggning,Hudiksvall,mark och anläggning,6
Bygg och anläggning,Hudiksvall,vatten,5
Bygg och anläggning,Hudiksvall,kommunikation,4
Bygg och anläggning,Hudiksvall,fiberförläggning,4
Bygg och anläggning,Hudiksvall,nyproduktion,4
Bygg och anläggning,Hudiksvall,autocad,3
Transport,Sundbyberg,svenska,22
Transport,Sundbyberg,körkort,17
Transport,Sundbyberg,taxilegitimation,11
Transport,Sundbyberg,truckkort,9
Transport,Sundbyberg,lossning,6
Transport,Sundbyberg,engelska,6
Transport,Sundbyberg,truckvana,4
Transport,Sundbyberg,lager,4
Transport,Sundbyberg,datorvana,4
Transport,Sundbyberg,tunga lyft,3
Chefer och verksamhetsledare,Sunne,giltigt b-körkort,9
Chefer och verksamhetsledare,Sunne,arbetsmiljö,7
Chefer och verksamhetsledare,Sunne,högskoleutbildning,7
Chefer och verksamhetsledare,Sunne,budget,5
Chefer och verksamhetsledare,Sunne,nätverk,5
Chefer och verksamhetsledare,Sunne,ekonomi,4
Chefer och verksamhetsledare,Sunne,ledarskap,4
Chefer och verksamhetsledare,Sunne,samverkan,4
Chefer och verksamhetsledare,Sunne,personalansvar,4
Chefer och verksamhetsledare,Sunne,engelska,3
Industriell tillverkning,Vara,ritningsläsning,21
Industriell tillverkning,Vara,truckkort,17
Industriell tillverkning,Vara,svenska,14
Industriell tillverkning,Vara,truckkörning,13
Industriell tillverkning,Vara,körkort,12
Industriell tillverkning,Vara,administration,11
Industriell tillverkning,Vara,logistik,11
Industriell tillverkning,Vara,montering,8
Industriell tillverkning,Vara,egen bil,8
Industriell tillverkning,Vara,byggnation,8
"Administration, ekonomi, juridik",Österåker,svenska,8
"Administration, ekonomi, juridik",Österåker,funktionsnedsättning,8
"Administration, ekonomi, juridik",Österåker,högskola,7
"Administration, ekonomi, juridik",Österåker,ekonomi,5
"Administration, ekonomi, juridik",Österåker,gymnasiet,4
"Administration, ekonomi, juridik",Österåker,kontinuerlig coachning,4
"Administration, ekonomi, juridik",Österåker,läxhjälp,4
"Administration, ekonomi, juridik",Österåker,ämneskunskaper,4
"Administration, ekonomi, juridik",Österåker,informationsvetenskap,4
"Administration, ekonomi, juridik",Österåker,arkiv,4
Naturvetenskapligt arbete,Malung-Sälen,svenska,2
Naturvetenskapligt arbete,Malung-Sälen,högskoleutbildning,2
Naturvetenskapligt arbete,Malung-Sälen,datorvana,2
Naturvetenskapligt arbete,Malung-Sälen,restavfall,1
Naturvetenskapligt arbete,Malung-Sälen,miljöteknik,1
Naturvetenskapligt arbete,Malung-Sälen,samhällsbyggnadsteknik,1
Naturvetenskapligt arbete,Malung-Sälen,insamling,1
Naturvetenskapligt arbete,Malung-Sälen,hushållsavfall,1
Naturvetenskapligt arbete,Malung-Sälen,myndigheter,1
Naturvetenskapligt arbete,Malung-Sälen,matavfall,1
Chefer och verksamhetsledare,Tomelilla,svenska,5
Chefer och verksamhetsledare,Tomelilla,universitetsutbildning,4
Chefer och verksamhetsledare,Tomelilla,styrning,3
Chefer och verksamhetsledare,Tomelilla,arbetsmiljö,3
Chefer och verksamhetsledare,Tomelilla,högskoleutbildning,3
Chefer och verksamhetsledare,Tomelilla,omsorg,3
Chefer och verksamhetsledare,Tomelilla,chefsansvar,2
Chefer och verksamhetsledare,Tomelilla,ledarskap,2
Chefer och verksamhetsledare,Tomelilla,administration,2
Chefer och verksamhetsledare,Tomelilla,lss,2
Naturbruk,Kävlinge,handarbete,4
Naturbruk,Kävlinge,sallader,3
Naturbruk,Kävlinge,god fysik,3
Naturbruk,Kävlinge,planter,3
Naturbruk,Kävlinge,traktorkörning,3
Naturbruk,Kävlinge,besprutning,2
Naturbruk,Kävlinge,växter,2
Naturbruk,Kävlinge,lantbruk,2
Naturbruk,Kävlinge,lantbruksmaskiner,2
Naturbruk,Kävlinge,beskärning,2
"Installation, drift, underhåll",Ovanåker,produktionsutrustning,1
"Installation, drift, underhåll",Ovanåker,hydraulik,1
"Installation, drift, underhåll",Ovanåker,nybyggnad,1
"Installation, drift, underhåll",Ovanåker,svetsning,1
"Installation, drift, underhåll",Ovanåker,truckkort,1
"Installation, drift, underhåll",Ovanåker,körkort,1
"Installation, drift, underhåll",Ovanåker,liftkort,1
"Installation, drift, underhåll",Ovanåker,skärande bearbetning,1
"Installation, drift, underhåll",Ovanåker,beredskapstjänstgöring,1
"Installation, drift, underhåll",Ovanåker,felsökning,1
"Installation, drift, underhåll",Degerfors,körkort,4
"Installation, drift, underhåll",Degerfors,teknik,3
"Installation, drift, underhåll",Degerfors,svenska,3
"Installation, drift, underhåll",Degerfors,traverskort,2
"Installation, drift, underhåll",Degerfors,industri,2
"Installation, drift, underhåll",Degerfors,gymnasieutbildning,2
"Installation, drift, underhåll",Degerfors,engelska,2
"Installation, drift, underhåll",Degerfors,dokumentation,2
"Installation, drift, underhåll",Degerfors,gräsklippning,1
"Installation, drift, underhåll",Degerfors,vattenrening,1
"Kultur, media, design",Haninge,adobe photoshop,4
"Kultur, media, design",Haninge,film,3
"Kultur, media, design",Haninge,svenska,3
"Kultur, media, design",Haninge,e-handel,3
"Kultur, media, design",Haninge,engelska,3
"Kultur, media, design",Haninge,barn,2
"Kultur, media, design",Haninge,ungdomslitteratur,2
"Kultur, media, design",Haninge,produktinformation,2
"Kultur, media, design",Haninge,marknadsföring,2
"Kultur, media, design",Haninge,magento,2
Industriell tillverkning,Mörbylånga,svenska,6
Industriell tillverkning,Mörbylånga,körkort,6
Industriell tillverkning,Mörbylånga,verkstadsarbete,5
Industriell tillverkning,Mörbylånga,rör,5
Industriell tillverkning,Mörbylånga,svarvning,5
Industriell tillverkning,Mörbylånga,maskinvana,5
Industriell tillverkning,Mörbylånga,kapning,5
Industriell tillverkning,Mörbylånga,mätning,5
Industriell tillverkning,Mörbylånga,svets,5
Industriell tillverkning,Mörbylånga,feedback,5
"Kultur, media, design",Hallsberg,administration,1
"Kultur, media, design",Hallsberg,excel,1
"Kultur, media, design",Hallsberg,word,1
"Kultur, media, design",Hallsberg,gymnasieutbildning,1
"Kultur, media, design",Hallsberg,handledning,1
"Kultur, media, design",Hallsberg,caféverksamhet,1
"Kultur, media, design",Hallsberg,industriell ekonomi,1
"Kultur, media, design",Hallsberg,logistik,1
"Försäljning, inköp, marknadsföring",Karlsborg,körkort,8
"Försäljning, inköp, marknadsföring",Karlsborg,egen bil,6
"Försäljning, inköp, marknadsföring",Karlsborg,svenska,3
"Försäljning, inköp, marknadsföring",Karlsborg,engelska,2
"Försäljning, inköp, marknadsföring",Karlsborg,butik,1
"Försäljning, inköp, marknadsföring",Karlsborg,geografiskt område,1
"Försäljning, inköp, marknadsföring",Karlsborg,va,1
"Försäljning, inköp, marknadsföring",Karlsborg,inköpsorganisation,1
"Försäljning, inköp, marknadsföring",Karlsborg,rekrytering,1
"Försäljning, inköp, marknadsföring",Karlsborg,ständiga förbättringar,1
Socialt arbete,Dals-Ed,körkort,6
Socialt arbete,Dals-Ed,dokumentation,4
Socialt arbete,Dals-Ed,svenska,2
Socialt arbete,Dals-Ed,handläggning,2
Socialt arbete,Dals-Ed,språkkunskaper,2
Socialt arbete,Dals-Ed,myndighetsutövning,2
Socialt arbete,Dals-Ed,datorvana,2
Socialt arbete,Dals-Ed,socionomutbildning,2
Socialt arbete,Dals-Ed,engelska,2
Socialt arbete,Dals-Ed,beroendeproblematik,2
"Hotell, restaurang, storhushåll",Älvdalen,restaurang,6
"Hotell, restaurang, storhushåll",Älvdalen,mat,6
"Hotell, restaurang, storhushåll",Älvdalen,kök,4
"Hotell, restaurang, storhushåll",Älvdalen,dryck,4
"Hotell, restaurang, storhushåll",Älvdalen,matlagning,3
"Hotell, restaurang, storhushåll",Älvdalen,data,3
"Hotell, restaurang, storhushåll",Älvdalen,huvudansvar,3
"Hotell, restaurang, storhushåll",Älvdalen,städning,3
"Hotell, restaurang, storhushåll",Älvdalen,förbrukningsmaterial,3
"Hotell, restaurang, storhushåll",Älvdalen,skolkök,3
Bygg och anläggning,Hagfors,mma,1
Bygg och anläggning,Hagfors,markarbete,1
Bygg och anläggning,Hagfors,lyfthantering,1
Bygg och anläggning,Hagfors,stålindustrin,1
Bygg och anläggning,Hagfors,transport,1
Socialt arbete,Mörbylånga,körkort,23
Socialt arbete,Mörbylånga,barn,13
Socialt arbete,Mörbylånga,sjukvård,13
Socialt arbete,Mörbylånga,omsorg,12
Socialt arbete,Mörbylånga,handläggning,8
Socialt arbete,Mörbylånga,tvätt,7
Socialt arbete,Mörbylånga,myndighetsutövning,7
Socialt arbete,Mörbylånga,utredning,6
Socialt arbete,Mörbylånga,hushållssysslor,5
Socialt arbete,Mörbylånga,dokumentation,5
Hantverksyrken,Kramfors,ytterdörrar,1
Hantverksyrken,Kramfors,byggarbeten,1
Hantverksyrken,Kramfors,snickeri,1
Hantverksyrken,Kramfors,renovering,1
Hantverksyrken,Kramfors,plåttak,1
Hantverksyrken,Kramfors,metallslöjd,1
Hantverksyrken,Kramfors,träslöjd,1
Hantverksyrken,Kramfors,ungdomar,1
Hantverksyrken,Kramfors,undervisning,1
"Hotell, restaurang, storhushåll",Lindesberg,svenska,4
"Hotell, restaurang, storhushåll",Lindesberg,egenkontroll,4
"Hotell, restaurang, storhushåll",Lindesberg,specialkost,4
"Hotell, restaurang, storhushåll",Lindesberg,tillagning,4
"Hotell, restaurang, storhushåll",Lindesberg,städning,3
"Hotell, restaurang, storhushåll",Lindesberg,storkök,3
"Hotell, restaurang, storhushåll",Lindesberg,inköp,3
"Hotell, restaurang, storhushåll",Lindesberg,servering,2
"Hotell, restaurang, storhushåll",Lindesberg,kultur,2
"Hotell, restaurang, storhushåll",Lindesberg,restaurangutbildning,2
Säkerhetsarbete,Hagfors,räddningstjänst,2
Säkerhetsarbete,Hagfors,svenska,2
Säkerhetsarbete,Hagfors,vårdutbildning,2
Säkerhetsarbete,Hagfors,körkort,2
Säkerhetsarbete,Hagfors,lämplighetstest,2
"Kultur, media, design",Upplands Väsby,rör,4
"Kultur, media, design",Upplands Väsby,biblioteksvetenskap,3
"Kultur, media, design",Upplands Väsby,informationsvetenskap,3
"Kultur, media, design",Upplands Väsby,kvällstjänstgöring,3
"Kultur, media, design",Upplands Väsby,bevakning,3
"Kultur, media, design",Upplands Väsby,arkivarbete,3
"Kultur, media, design",Upplands Väsby,digitala arbetssätt,3
"Kultur, media, design",Upplands Väsby,visningar,2
"Kultur, media, design",Upplands Väsby,inköp,2
"Kultur, media, design",Upplands Väsby,skyltning,2
Industriell tillverkning,Grums,svenska,6
Industriell tillverkning,Grums,förebyggande underhåll,4
Industriell tillverkning,Grums,engelska,4
Industriell tillverkning,Grums,processindustri,3
Industriell tillverkning,Grums,säkerhet,3
Industriell tillverkning,Grums,ritningsläsning,2
Industriell tillverkning,Grums,styrsystem,2
Industriell tillverkning,Grums,microsoft office,2
Industriell tillverkning,Grums,körkort,2
Industriell tillverkning,Grums,sågverk,2
Transport,Boxholm,svenska,2
Transport,Boxholm,körkort,2
Transport,Boxholm,tvättning,1
Transport,Boxholm,data,1
Transport,Boxholm,städning,1
Transport,Boxholm,lastmaskinskörning,1
Transport,Boxholm,tung lastbil,1
Transport,Boxholm,smörjning,1
Transport,Boxholm,avfallshantering,1
Transport,Boxholm,miljöarbete,1
Pedagogiskt arbete,Grästorp,ledarskap,7
Pedagogiskt arbete,Grästorp,digitalisering,7
Pedagogiskt arbete,Grästorp,undervisning,5
Pedagogiskt arbete,Grästorp,ikt,5
Pedagogiskt arbete,Grästorp,ämneskunskaper,5
Pedagogiskt arbete,Grästorp,verktyg,5
Pedagogiskt arbete,Grästorp,handledning,2
Pedagogiskt arbete,Grästorp,värdegrundsarbete,2
Pedagogiskt arbete,Grästorp,pedagogisk dokumentation,2
Pedagogiskt arbete,Grästorp,pedagogiskt verktyg,2
Naturbruk,Kristinehamn,körkort,3
Naturbruk,Kristinehamn,gräsklippning,2
Naturbruk,Kristinehamn,skötsel,2
Naturbruk,Kristinehamn,skogsmark,1
Naturbruk,Kristinehamn,trimning,1
Naturbruk,Kristinehamn,utmärkningsansvar,1
Naturbruk,Kristinehamn,motorsågskort,1
Naturbruk,Kristinehamn,anläggningsarbeten,1
Naturbruk,Kristinehamn,trädfällning,1
Naturbruk,Kristinehamn,naturmark,1
Sanering och renhållning,Vansbro,förskoleverksamhet,11
Sanering och renhållning,Vansbro,städmaterial,11
Sanering och renhållning,Vansbro,städmetoder,11
Sanering och renhållning,Vansbro,kök,11
Sanering och renhållning,Vansbro,körkort,8
Sanering och renhållning,Vansbro,arbetslivserfarenhet,6
Sanering och renhållning,Vansbro,giltigt b-körkort,3
Sanering och renhållning,Vansbro,microsoft office,1
Sanering och renhållning,Vansbro,svenska,1
Sanering och renhållning,Vansbro,arbetsmiljö,1
Naturbruk,Norsjö,röjning,3
Naturbruk,Norsjö,skogsvård,2
Naturbruk,Norsjö,motormanuell,2
Naturbruk,Norsjö,gis,2
Naturbruk,Norsjö,produktionsplanering,2
Naturbruk,Norsjö,körkort,2
Naturbruk,Norsjö,resursdimensionering,2
Naturbruk,Norsjö,kostnadseffektivitet,2
Naturbruk,Norsjö,skogsskötsel,2
Naturbruk,Norsjö,skötsel,1
Chefer och verksamhetsledare,Höganäs,svenska,9
Chefer och verksamhetsledare,Höganäs,personalansvar,6
Chefer och verksamhetsledare,Höganäs,analys,6
Chefer och verksamhetsledare,Höganäs,ungdomar,6
Chefer och verksamhetsledare,Höganäs,högskoleutbildning,5
Chefer och verksamhetsledare,Höganäs,körkort,5
Chefer och verksamhetsledare,Höganäs,ledarskap,5
Chefer och verksamhetsledare,Höganäs,engelska,5
Chefer och verksamhetsledare,Höganäs,ekonomi,4
Chefer och verksamhetsledare,Höganäs,microsoft office,4
"Försäljning, inköp, marknadsföring",Hällefors,försäljning,13
"Försäljning, inköp, marknadsföring",Hällefors,svenska,12
"Försäljning, inköp, marknadsföring",Hällefors,verktyg,10
"Försäljning, inköp, marknadsföring",Hällefors,körkort,4
"Försäljning, inköp, marknadsföring",Hällefors,engelska,2
"Försäljning, inköp, marknadsföring",Hällefors,språkkunskaper,2
"Försäljning, inköp, marknadsföring",Hällefors,geografiskt område,2
"Försäljning, inköp, marknadsföring",Hällefors,va,2
"Försäljning, inköp, marknadsföring",Hällefors,b2b,2
"Försäljning, inköp, marknadsföring",Hällefors,ensamrätt,2
Transport,Tibro,svenska,5
Transport,Tibro,körkort,5
Transport,Tibro,gymnasieutbildning,3
Transport,Tibro,engelska,2
Transport,Tibro,data,1
Transport,Tibro,säkerhetskontroll,1
Transport,Tibro,transportadministration,1
Transport,Tibro,terminal,1
Transport,Tibro,innovation,1
Transport,Tibro,orderhantering,1
Chefer och verksamhetsledare,Svalöv,ledarskap,6
Chefer och verksamhetsledare,Svalöv,högskoleutbildning,6
Chefer och verksamhetsledare,Svalöv,lss,5
Chefer och verksamhetsledare,Svalöv,ekonomi,4
Chefer och verksamhetsledare,Svalöv,ledarerfarenhet,4
Chefer och verksamhetsledare,Svalöv,socialt arbete,4
Chefer och verksamhetsledare,Svalöv,funktionshinderverksamhet,3
Chefer och verksamhetsledare,Svalöv,funktionsnedsättning,3
Chefer och verksamhetsledare,Svalöv,personuppgifter,3
Chefer och verksamhetsledare,Svalöv,körkort,3
"Hotell, restaurang, storhushåll",Vänersborg,svenska,16
"Hotell, restaurang, storhushåll",Vänersborg,mat,13
"Hotell, restaurang, storhushåll",Vänersborg,servering,10
"Hotell, restaurang, storhushåll",Vänersborg,restaurang,10
"Hotell, restaurang, storhushåll",Vänersborg,tillagning,8
"Hotell, restaurang, storhushåll",Vänersborg,matlagning,7
"Hotell, restaurang, storhushåll",Vänersborg,datorvana,7
"Hotell, restaurang, storhushåll",Vänersborg,livsmedelsprogram,6
"Hotell, restaurang, storhushåll",Vänersborg,restaurangprogram,6
"Hotell, restaurang, storhushåll",Vänersborg,dietkost,6
Säkerhetsarbete,Tierp,kassa,1
Säkerhetsarbete,Tierp,simundervisning,1
Säkerhetsarbete,Tierp,provtagning,1
Säkerhetsarbete,Tierp,kultur,1
Säkerhetsarbete,Tierp,receptionsarbete,1
Säkerhetsarbete,Tierp,badmästarutbildning,1
Säkerhetsarbete,Tierp,lungräddning,1
Säkerhetsarbete,Tierp,livräddning,1
Säkerhetsarbete,Tierp,badanläggning,1
Säkerhetsarbete,Tierp,barn,1
Industriell tillverkning,Örkelljunga,verkstadsindustrin,16
Industriell tillverkning,Örkelljunga,hårdlödning,16
Industriell tillverkning,Örkelljunga,industri,13
Industriell tillverkning,Örkelljunga,el,12
Industriell tillverkning,Örkelljunga,administration,10
Industriell tillverkning,Örkelljunga,truckkort,8
Industriell tillverkning,Örkelljunga,manualer,8
Industriell tillverkning,Örkelljunga,teknik,8
Industriell tillverkning,Örkelljunga,svenska,6
Industriell tillverkning,Örkelljunga,körkort,6
Chefer och verksamhetsledare,Östhammar,svenska,14
Chefer och verksamhetsledare,Östhammar,ledarskap,11
Chefer och verksamhetsledare,Östhammar,personalansvar,10
Chefer och verksamhetsledare,Östhammar,engelska,10
Chefer och verksamhetsledare,Östhammar,högskoleutbildning,8
Chefer och verksamhetsledare,Östhammar,körkort,7
Chefer och verksamhetsledare,Östhammar,miljö,6
Chefer och verksamhetsledare,Östhammar,ekonomi,5
Chefer och verksamhetsledare,Östhammar,drifting,5
Chefer och verksamhetsledare,Östhammar,gymnasieutbildning,5
Naturbruk,Mörbylånga,körkort,6
Naturbruk,Mörbylånga,skötsel,3
Naturbruk,Mörbylånga,svenska,3
Naturbruk,Mörbylånga,markutrustning,2
Naturbruk,Mörbylånga,gräsklippning,2
Naturbruk,Mörbylånga,vägunderhåll,2
Naturbruk,Mörbylånga,grönyteskötsel,2
Naturbruk,Mörbylånga,anläggningsarbeten,2
Naturbruk,Mörbylånga,rådgivning,2
Naturbruk,Mörbylånga,köttproduktion,2
Naturbruk,Ulricehamn,körkort,4
Naturbruk,Ulricehamn,parker,2
Naturbruk,Ulricehamn,naturbruksutbildning,2
Naturbruk,Ulricehamn,maskinvana,2
Naturbruk,Ulricehamn,markutrustning,1
Naturbruk,Ulricehamn,upphandling,1
Naturbruk,Ulricehamn,skisser,1
Naturbruk,Ulricehamn,bygglagen,1
Naturbruk,Ulricehamn,styrdokument,1
Naturbruk,Ulricehamn,växter,1
"Kultur, media, design",Skövde,körkort,4
"Kultur, media, design",Skövde,egen bil,3
"Kultur, media, design",Skövde,barn,2
"Kultur, media, design",Skövde,video,1
"Kultur, media, design",Skövde,undervisningsmetoder,1
"Kultur, media, design",Skövde,biblioteksvetenskap,1
"Kultur, media, design",Skövde,akademisk examen,1
"Kultur, media, design",Skövde,webbutveckling,1
"Kultur, media, design",Skövde,informationsvetenskap,1
"Kultur, media, design",Skövde,svenska,1
Chefer och verksamhetsledare,Herrljunga,personalansvar,9
Chefer och verksamhetsledare,Herrljunga,engelska,5
Chefer och verksamhetsledare,Herrljunga,körkort,4
Chefer och verksamhetsledare,Herrljunga,svenska,4
Chefer och verksamhetsledare,Herrljunga,ledarskap,3
Chefer och verksamhetsledare,Herrljunga,ekonomi,3
Chefer och verksamhetsledare,Herrljunga,grundskola,3
Chefer och verksamhetsledare,Herrljunga,bildningsförvaltningen,3
