Occupation Field,Municipality,Skill,Count
"Installation, drift, underhåll",Borås,svenska,262
"Installation, drift, underhåll",Borås,körkort,207
"Installation, drift, underhåll",Borås,el,128
"Installation, drift, underhåll",Borås,felsökning,105
"Installation, drift, underhåll",Borås,reparation,102
"Installation, drift, underhåll",Borås,engelska,98
"Installation, drift, underhåll",Borås,teknik,78
"Installation, drift, underhåll",Borås,arbetslivserfarenhet,56
"Installation, drift, underhåll",Borås,installation,51
"Installation, drift, underhåll",Borås,mekanik,49
Industriell tillverkning,Falun,svenska,39
Industriell tillverkning,Falun,körkort,26
Industriell tillverkning,Falun,montering,26
Industriell tillverkning,Falun,gymnasieutbildning,16
Industriell tillverkning,Falun,truckkort,16
Industriell tillverkning,Falun,lackering,12
Industriell tillverkning,Falun,engelska,12
Industriell tillverkning,Falun,bilen,11
Industriell tillverkning,Falun,ritningsläsning,9
Industriell tillverkning,Falun,däck,9
"Försäljning, inköp, marknadsföring",Ängelholm,svenska,254
"Försäljning, inköp, marknadsföring",Ängelholm,försäljning,235
"Försäljning, inköp, marknadsföring",Ängelholm,körkort,207
"Försäljning, inköp, marknadsföring",Ängelholm,egen bil,142
"Försäljning, inköp, marknadsföring",Ängelholm,engelska,73
"Försäljning, inköp, marknadsföring",Ängelholm,butik,56
"Försäljning, inköp, marknadsföring",Ängelholm,verktyg,47
"Försäljning, inköp, marknadsföring",Ängelholm,kundservice,36
"Försäljning, inköp, marknadsföring",Ängelholm,trygghetsförsäkring,35
"Försäljning, inköp, marknadsföring",Ängelholm,kundrelationer,33
Pedagogik,Umeå,svenska,493
Pedagogik,Umeå,barn,415
Pedagogik,Umeå,undervisning,397
Pedagogik,Umeå,engelska,361
Pedagogik,Umeå,lärarlegitimation,324
Pedagogik,Umeå,förskola,264
Pedagogik,Umeå,styrdokument,229
Pedagogik,Umeå,forskning,210
Pedagogik,Umeå,doktorsexamen,182
Pedagogik,Umeå,handledning,168
"Transport, distribution, lager",Värnamo,svenska,197
"Transport, distribution, lager",Värnamo,truckkort,181
"Transport, distribution, lager",Värnamo,lager,151
"Transport, distribution, lager",Värnamo,körkort,108
"Transport, distribution, lager",Värnamo,truckkörning,99
"Transport, distribution, lager",Värnamo,lossning,63
"Transport, distribution, lager",Värnamo,lastning,61
"Transport, distribution, lager",Värnamo,logistik,58
"Transport, distribution, lager",Värnamo,skjutstativtruck,40
"Transport, distribution, lager",Värnamo,truck,39
Pedagogik,Finspång,undervisning,68
Pedagogik,Finspång,svenska,32
Pedagogik,Finspång,grundskolan,24
Pedagogik,Finspång,barn,23
Pedagogik,Finspång,styrdokument,22
Pedagogik,Finspång,dokumentation,17
Pedagogik,Finspång,fritidshem,15
Pedagogik,Finspång,intellektuell funktionsnedsättning,13
Pedagogik,Finspång,personlig utveckling,13
Pedagogik,Finspång,lärandemiljö,13
"Försäljning, inköp, marknadsföring",Eslöv,svenska,199
"Försäljning, inköp, marknadsföring",Eslöv,försäljning,170
"Försäljning, inköp, marknadsföring",Eslöv,körkort,144
"Försäljning, inköp, marknadsföring",Eslöv,egen bil,106
"Försäljning, inköp, marknadsföring",Eslöv,verktyg,47
"Försäljning, inköp, marknadsföring",Eslöv,trygghetsförsäkring,34
"Försäljning, inköp, marknadsföring",Eslöv,rådgivning,30
"Försäljning, inköp, marknadsföring",Eslöv,försäljningserfarenhet,28
"Försäljning, inköp, marknadsföring",Eslöv,kommunikation,27
"Försäljning, inköp, marknadsföring",Eslöv,säkerhet,27
"Försäljning, inköp, marknadsföring",Ljungby,svenska,468
"Försäljning, inköp, marknadsföring",Ljungby,engelska,224
"Försäljning, inköp, marknadsföring",Ljungby,försäljning,224
"Försäljning, inköp, marknadsföring",Ljungby,körkort,176
"Försäljning, inköp, marknadsföring",Ljungby,egen bil,124
"Försäljning, inköp, marknadsföring",Ljungby,inköp,123
"Försäljning, inköp, marknadsföring",Ljungby,ekonomi,97
"Försäljning, inköp, marknadsföring",Ljungby,teknik,96
"Försäljning, inköp, marknadsföring",Ljungby,microsoft office,92
"Försäljning, inköp, marknadsföring",Ljungby,leverantörer,68
"Försäljning, inköp, marknadsföring",Hässleholm,svenska,471
"Försäljning, inköp, marknadsföring",Hässleholm,körkort,302
"Försäljning, inköp, marknadsföring",Hässleholm,försäljning,284
"Försäljning, inköp, marknadsföring",Hässleholm,egen bil,264
"Försäljning, inköp, marknadsföring",Hässleholm,engelska,78
"Försäljning, inköp, marknadsföring",Hässleholm,trygghetsförsäkring,71
"Försäljning, inköp, marknadsföring",Hässleholm,arbetsliv,63
"Försäljning, inköp, marknadsföring",Hässleholm,verktyg,56
"Försäljning, inköp, marknadsföring",Hässleholm,säljerfarenhet,52
"Försäljning, inköp, marknadsföring",Hässleholm,företagsresor,39
Yrken med teknisk inriktning,Hässleholm,svenska,160
Yrken med teknisk inriktning,Hässleholm,engelska,133
Yrken med teknisk inriktning,Hässleholm,teknik,91
Yrken med teknisk inriktning,Hässleholm,automation,62
Yrken med teknisk inriktning,Hässleholm,programmering,52
Yrken med teknisk inriktning,Hässleholm,el,47
Yrken med teknisk inriktning,Hässleholm,innovation,45
Yrken med teknisk inriktning,Hässleholm,konstruktion,40
Yrken med teknisk inriktning,Hässleholm,elkonstruktion,38
Yrken med teknisk inriktning,Hässleholm,körkort,37
"Försäljning, inköp, marknadsföring",Kil,försäljning,79
"Försäljning, inköp, marknadsföring",Kil,körkort,68
"Försäljning, inköp, marknadsföring",Kil,egen bil,66
"Försäljning, inköp, marknadsföring",Kil,svenska,53
"Försäljning, inköp, marknadsföring",Kil,luftreningssystem,16
"Försäljning, inköp, marknadsföring",Kil,företagsresor,15
"Försäljning, inköp, marknadsföring",Kil,kemikalier,15
"Försäljning, inköp, marknadsföring",Kil,butik,12
"Försäljning, inköp, marknadsföring",Kil,mat,11
"Försäljning, inköp, marknadsföring",Kil,trygghetsförsäkring,11
Yrken med teknisk inriktning,Älmhult,svenska,118
Yrken med teknisk inriktning,Älmhult,engelska,98
Yrken med teknisk inriktning,Älmhult,automation,61
Yrken med teknisk inriktning,Älmhult,teknik,59
Yrken med teknisk inriktning,Älmhult,design,57
Yrken med teknisk inriktning,Älmhult,innovation,56
Yrken med teknisk inriktning,Älmhult,el,53
Yrken med teknisk inriktning,Älmhult,produktionsteknik,51
Yrken med teknisk inriktning,Älmhult,tekniska lösningar,45
Yrken med teknisk inriktning,Älmhult,projektledning,45
Pedagogik,Härnösand,barn,55
Pedagogik,Härnösand,undervisning,33
Pedagogik,Härnösand,förskola,32
Pedagogik,Härnösand,energi,27
Pedagogik,Härnösand,svenska,26
Pedagogik,Härnösand,dans,25
Pedagogik,Härnösand,lärarlegitimation,25
Pedagogik,Härnösand,verktyg,23
Pedagogik,Härnösand,arbetsmiljö,21
Pedagogik,Härnösand,musik,20
"Försäljning, inköp, marknadsföring",Tanum,försäljning,130
"Försäljning, inköp, marknadsföring",Tanum,körkort,72
"Försäljning, inköp, marknadsföring",Tanum,egen bil,63
"Försäljning, inköp, marknadsföring",Tanum,svenska,59
"Försäljning, inköp, marknadsföring",Tanum,butik,40
"Försäljning, inköp, marknadsföring",Tanum,kundservice,37
"Försäljning, inköp, marknadsföring",Tanum,norska,28
"Försäljning, inköp, marknadsföring",Tanum,kassaarbete,24
"Försäljning, inköp, marknadsföring",Tanum,arbetsliv,24
"Försäljning, inköp, marknadsföring",Tanum,cafeteria,19
Chefer och verksamhetsledare,Strömstad,ledarskap,16
Chefer och verksamhetsledare,Strömstad,drifting,14
Chefer och verksamhetsledare,Strömstad,försäljning,12
Chefer och verksamhetsledare,Strömstad,budgetansvar,11
Chefer och verksamhetsledare,Strömstad,budget,9
Chefer och verksamhetsledare,Strömstad,arbetsmiljöansvar,8
Chefer och verksamhetsledare,Strömstad,schemaläggning,8
Chefer och verksamhetsledare,Strömstad,it-system,7
Chefer och verksamhetsledare,Strömstad,schemaläggningssystem,7
Chefer och verksamhetsledare,Strömstad,mode,7
"Försäljning, inköp, marknadsföring",Motala,svenska,728
"Försäljning, inköp, marknadsföring",Motala,försäljning,503
"Försäljning, inköp, marknadsföring",Motala,körkort,501
"Försäljning, inköp, marknadsföring",Motala,egen bil,141
"Försäljning, inköp, marknadsföring",Motala,varumärken,106
"Försäljning, inköp, marknadsföring",Motala,personlig utveckling,105
"Försäljning, inköp, marknadsföring",Motala,kommunikation,71
"Försäljning, inköp, marknadsföring",Motala,säljbranschen,68
"Försäljning, inköp, marknadsföring",Motala,engelska,59
"Försäljning, inköp, marknadsföring",Motala,budget,59
"Försäljning, inköp, marknadsföring",Borås,svenska,1032
"Försäljning, inköp, marknadsföring",Borås,försäljning,749
"Försäljning, inköp, marknadsföring",Borås,körkort,585
"Försäljning, inköp, marknadsföring",Borås,engelska,343
"Försäljning, inköp, marknadsföring",Borås,egen bil,327
"Försäljning, inköp, marknadsföring",Borås,kommunikation,156
"Försäljning, inköp, marknadsföring",Borås,kundservice,139
"Försäljning, inköp, marknadsföring",Borås,butik,112
"Försäljning, inköp, marknadsföring",Borås,säljerfarenhet,97
"Försäljning, inköp, marknadsföring",Borås,uppsökande försäljning,96
Chefer och verksamhetsledare,Kalmar,ledarskap,88
Chefer och verksamhetsledare,Kalmar,svenska,83
Chefer och verksamhetsledare,Kalmar,personalansvar,67
Chefer och verksamhetsledare,Kalmar,ekonomi,51
Chefer och verksamhetsledare,Kalmar,körkort,51
Chefer och verksamhetsledare,Kalmar,engelska,50
Chefer och verksamhetsledare,Kalmar,arbetsmiljö,43
Chefer och verksamhetsledare,Kalmar,högskoleutbildning,37
Chefer och verksamhetsledare,Kalmar,rekrytering,36
Chefer och verksamhetsledare,Kalmar,försäljning,31
Chefer och verksamhetsledare,Oskarshamn,svenska,40
Chefer och verksamhetsledare,Oskarshamn,personalansvar,25
Chefer och verksamhetsledare,Oskarshamn,ledarskap,23
Chefer och verksamhetsledare,Oskarshamn,körkort,21
Chefer och verksamhetsledare,Oskarshamn,engelska,20
Chefer och verksamhetsledare,Oskarshamn,högskoleutbildning,16
Chefer och verksamhetsledare,Oskarshamn,ekonomi,16
Chefer och verksamhetsledare,Oskarshamn,ekonomifrågor,14
Chefer och verksamhetsledare,Oskarshamn,dokumentation,14
Chefer och verksamhetsledare,Oskarshamn,arbetsmiljö,14
Chefer och verksamhetsledare,Nybro,körkort,11
Chefer och verksamhetsledare,Nybro,ekonomi,11
Chefer och verksamhetsledare,Nybro,svenska,11
Chefer och verksamhetsledare,Nybro,budget,9
Chefer och verksamhetsledare,Nybro,arbetsmiljö,7
Chefer och verksamhetsledare,Nybro,ledarskap,7
Chefer och verksamhetsledare,Nybro,personalansvar,7
Chefer och verksamhetsledare,Nybro,försäljning,6
Chefer och verksamhetsledare,Nybro,nätverk,6
Chefer och verksamhetsledare,Nybro,högskoleutbildning,6
Chefer och verksamhetsledare,Borlänge,svenska,156
Chefer och verksamhetsledare,Borlänge,ledarskap,107
Chefer och verksamhetsledare,Borlänge,engelska,69
Chefer och verksamhetsledare,Borlänge,personalansvar,63
Chefer och verksamhetsledare,Borlänge,högskoleutbildning,53
Chefer och verksamhetsledare,Borlänge,körkort,51
Chefer och verksamhetsledare,Borlänge,ekonomi,51
Chefer och verksamhetsledare,Borlänge,budgetansvar,49
Chefer och verksamhetsledare,Borlänge,svenskt medborgarskap,41
Chefer och verksamhetsledare,Borlänge,registerkontroll,40
Chefer och verksamhetsledare,Ludvika,personalansvar,42
Chefer och verksamhetsledare,Ludvika,svenska,38
Chefer och verksamhetsledare,Ludvika,ledarskap,36
Chefer och verksamhetsledare,Ludvika,körkort,35
Chefer och verksamhetsledare,Ludvika,budgetansvar,31
Chefer och verksamhetsledare,Ludvika,ekonomi,22
Chefer och verksamhetsledare,Ludvika,engelska,21
Chefer och verksamhetsledare,Ludvika,transmission,19
Chefer och verksamhetsledare,Ludvika,monitor,19
Chefer och verksamhetsledare,Ludvika,budget,19
"Försäljning, inköp, marknadsföring",Trollhättan,svenska,433
"Försäljning, inköp, marknadsföring",Trollhättan,försäljning,416
"Försäljning, inköp, marknadsföring",Trollhättan,körkort,303
"Försäljning, inköp, marknadsföring",Trollhättan,egen bil,214
"Försäljning, inköp, marknadsföring",Trollhättan,engelska,124
"Försäljning, inköp, marknadsföring",Trollhättan,butik,98
"Försäljning, inköp, marknadsföring",Trollhättan,kundservice,86
"Försäljning, inköp, marknadsföring",Trollhättan,kundrelationer,59
"Försäljning, inköp, marknadsföring",Trollhättan,uppsökande försäljning,55
"Försäljning, inköp, marknadsföring",Trollhättan,b2b,46
"Försäljning, inköp, marknadsföring",Östersund,svenska,351
"Försäljning, inköp, marknadsföring",Östersund,försäljning,315
"Försäljning, inköp, marknadsföring",Östersund,engelska,236
"Försäljning, inköp, marknadsföring",Östersund,kundservice,162
"Försäljning, inköp, marknadsföring",Östersund,körkort,109
"Försäljning, inköp, marknadsföring",Östersund,fakturafrågor,77
"Försäljning, inköp, marknadsföring",Östersund,can,73
"Försäljning, inköp, marknadsföring",Östersund,merförsäljning,72
"Försäljning, inköp, marknadsföring",Östersund,gymnasieutbildning,68
"Försäljning, inköp, marknadsföring",Östersund,egen bil,67
"Försäljning, inköp, marknadsföring",Gotland,försäljning,109
"Försäljning, inköp, marknadsföring",Gotland,körkort,78
"Försäljning, inköp, marknadsföring",Gotland,svenska,65
"Försäljning, inköp, marknadsföring",Gotland,egen bil,57
"Försäljning, inköp, marknadsföring",Gotland,butik,54
"Försäljning, inköp, marknadsföring",Gotland,engelska,48
"Försäljning, inköp, marknadsföring",Gotland,varuplock,32
"Försäljning, inköp, marknadsföring",Gotland,kundservice,30
"Försäljning, inköp, marknadsföring",Gotland,kampanjer,28
"Försäljning, inköp, marknadsföring",Gotland,beställningar,27
"Hotell, restaurang, storhushåll",Ljungby,körkort,15
"Hotell, restaurang, storhushåll",Ljungby,utvecklingsarbete,13
"Hotell, restaurang, storhushåll",Ljungby,kockutbildning,13
"Hotell, restaurang, storhushåll",Ljungby,livsmedelshygien,12
"Hotell, restaurang, storhushåll",Ljungby,restaurangprogram,12
"Hotell, restaurang, storhushåll",Ljungby,grundläggande datakunskaper,12
"Hotell, restaurang, storhushåll",Ljungby,specialkost,12
"Hotell, restaurang, storhushåll",Ljungby,matlagning,12
"Hotell, restaurang, storhushåll",Ljungby,beställningar,10
"Hotell, restaurang, storhushåll",Ljungby,barn,9
"Försäljning, inköp, marknadsföring",Vänersborg,svenska,302
"Försäljning, inköp, marknadsföring",Vänersborg,körkort,149
"Försäljning, inköp, marknadsföring",Vänersborg,egen bil,139
"Försäljning, inköp, marknadsföring",Vänersborg,försäljning,134
"Försäljning, inköp, marknadsföring",Vänersborg,trygghetsförsäkring,36
"Försäljning, inköp, marknadsföring",Vänersborg,företagsresor,24
"Försäljning, inköp, marknadsföring",Vänersborg,kemikalier,24
"Försäljning, inköp, marknadsföring",Vänersborg,butik,22
"Försäljning, inköp, marknadsföring",Vänersborg,verktyg,21
"Försäljning, inköp, marknadsföring",Vänersborg,engelska,20
"Försäljning, inköp, marknadsföring",Krokom,försäljning,41
"Försäljning, inköp, marknadsföring",Krokom,körkort,36
"Försäljning, inköp, marknadsföring",Krokom,svenska,35
"Försäljning, inköp, marknadsföring",Krokom,egen bil,35
"Försäljning, inköp, marknadsföring",Krokom,arbetsliv,18
"Försäljning, inköp, marknadsföring",Krokom,trygghetsförsäkring,8
"Försäljning, inköp, marknadsföring",Krokom,säljerfarenhet,8
"Försäljning, inköp, marknadsföring",Krokom,kundservice,7
"Försäljning, inköp, marknadsföring",Krokom,engelska,6
"Försäljning, inköp, marknadsföring",Krokom,fakturafrågor,5
"Försäljning, inköp, marknadsföring",Töreboda,svenska,150
"Försäljning, inköp, marknadsföring",Töreboda,försäljning,115
"Försäljning, inköp, marknadsföring",Töreboda,telefonintervju,103
"Försäljning, inköp, marknadsföring",Töreboda,körkort,79
"Försäljning, inköp, marknadsföring",Töreboda,egen bil,57
"Försäljning, inköp, marknadsföring",Töreboda,arbetsliv,17
"Försäljning, inköp, marknadsföring",Töreboda,abonnemang,14
"Försäljning, inköp, marknadsföring",Töreboda,festivaler,14
"Försäljning, inköp, marknadsföring",Töreboda,trygghetsförsäkring,12
"Försäljning, inköp, marknadsföring",Töreboda,företagsresor,10
"Försäljning, inköp, marknadsföring",Torsby,körkort,86
"Försäljning, inköp, marknadsföring",Torsby,försäljning,85
"Försäljning, inköp, marknadsföring",Torsby,egen bil,81
"Försäljning, inköp, marknadsföring",Torsby,svenska,64
"Försäljning, inköp, marknadsföring",Torsby,arbetsliv,20
"Försäljning, inköp, marknadsföring",Torsby,butik,18
"Försäljning, inköp, marknadsföring",Torsby,abonnemang,17
"Försäljning, inköp, marknadsföring",Torsby,festivaler,17
"Försäljning, inköp, marknadsföring",Torsby,säljerfarenhet,13
"Försäljning, inköp, marknadsföring",Torsby,engelska,12
"Försäljning, inköp, marknadsföring",Mora,försäljning,158
"Försäljning, inköp, marknadsföring",Mora,körkort,148
"Försäljning, inköp, marknadsföring",Mora,svenska,136
"Försäljning, inköp, marknadsföring",Mora,egen bil,129
"Försäljning, inköp, marknadsföring",Mora,butik,37
"Försäljning, inköp, marknadsföring",Mora,trygghetsförsäkring,36
"Försäljning, inköp, marknadsföring",Mora,engelska,25
"Försäljning, inköp, marknadsföring",Mora,energi,23
"Försäljning, inköp, marknadsföring",Mora,abonnemang,22
"Försäljning, inköp, marknadsföring",Mora,festivaler,22
"Försäljning, inköp, marknadsföring",Ydre,svenska,58
"Försäljning, inköp, marknadsföring",Ydre,körkort,27
"Försäljning, inköp, marknadsföring",Ydre,egen bil,23
"Försäljning, inköp, marknadsföring",Ydre,försäljning,13
"Försäljning, inköp, marknadsföring",Ydre,abonnemang,10
"Försäljning, inköp, marknadsföring",Ydre,festivaler,10
"Försäljning, inköp, marknadsföring",Ydre,telefonintervju,4
"Försäljning, inköp, marknadsföring",Ydre,resor,4
"Försäljning, inköp, marknadsföring",Ydre,feedback,2
"Försäljning, inköp, marknadsföring",Ydre,varumärken,2
Industriell tillverkning,Finspång,ritningsläsning,98
Industriell tillverkning,Finspång,el,95
Industriell tillverkning,Finspång,industri,92
Industriell tillverkning,Finspång,administration,79
Industriell tillverkning,Finspång,traverskort,72
Industriell tillverkning,Finspång,svenska,70
Industriell tillverkning,Finspång,körkort,54
Industriell tillverkning,Finspång,truckkort,50
Industriell tillverkning,Finspång,truck,39
Industriell tillverkning,Finspång,arbetslivserfarenhet,39
Yrken med teknisk inriktning,Norrköping,svenska,279
Yrken med teknisk inriktning,Norrköping,engelska,237
Yrken med teknisk inriktning,Norrköping,körkort,83
Yrken med teknisk inriktning,Norrköping,arbetslivserfarenhet,82
Yrken med teknisk inriktning,Norrköping,automation,79
Yrken med teknisk inriktning,Norrköping,teknik,77
Yrken med teknisk inriktning,Norrköping,el,75
Yrken med teknisk inriktning,Norrköping,projektledning,53
Yrken med teknisk inriktning,Norrköping,mekanik,50
Yrken med teknisk inriktning,Norrköping,konstruktion,50
"Försäljning, inköp, marknadsföring",Vindeln,försäljning,6
"Försäljning, inköp, marknadsföring",Vindeln,svenska,6
"Försäljning, inköp, marknadsföring",Vindeln,kundbemötande,3
"Försäljning, inköp, marknadsföring",Vindeln,engelska,3
"Försäljning, inköp, marknadsföring",Vindeln,wi-fi,2
"Försäljning, inköp, marknadsföring",Vindeln,utrustning,2
"Försäljning, inköp, marknadsföring",Vindeln,abonnemang,2
"Försäljning, inköp, marknadsföring",Vindeln,can,2
"Försäljning, inköp, marknadsföring",Vindeln,tv-tjänster,2
"Försäljning, inköp, marknadsföring",Vindeln,teknisk support,2
Industriell tillverkning,Älmhult,svenska,343
Industriell tillverkning,Älmhult,industri,299
Industriell tillverkning,Älmhult,svetsning,277
Industriell tillverkning,Älmhult,ritningsläsning,258
Industriell tillverkning,Älmhult,el,236
Industriell tillverkning,Älmhult,kvalitetskontroll,233
Industriell tillverkning,Älmhult,körkort,221
Industriell tillverkning,Älmhult,truckkort,203
Industriell tillverkning,Älmhult,elektronik,196
Industriell tillverkning,Älmhult,egen bil,195
"Försäljning, inköp, marknadsföring",Haparanda,svenska,23
"Försäljning, inköp, marknadsföring",Haparanda,finska,22
"Försäljning, inköp, marknadsföring",Haparanda,försäljning,18
"Försäljning, inköp, marknadsföring",Haparanda,körkort,15
"Försäljning, inköp, marknadsföring",Haparanda,kundservice,13
"Försäljning, inköp, marknadsföring",Haparanda,engelska,12
"Försäljning, inköp, marknadsföring",Haparanda,egen bil,11
"Försäljning, inköp, marknadsföring",Haparanda,energi,5
"Försäljning, inköp, marknadsföring",Haparanda,arbetsverktyg,5
"Försäljning, inköp, marknadsföring",Haparanda,varumärken,4
"Försäljning, inköp, marknadsföring",Varberg,svenska,537
"Försäljning, inköp, marknadsföring",Varberg,försäljning,341
"Försäljning, inköp, marknadsföring",Varberg,körkort,306
"Försäljning, inköp, marknadsföring",Varberg,egen bil,227
"Försäljning, inköp, marknadsföring",Varberg,engelska,104
"Försäljning, inköp, marknadsföring",Varberg,kundservice,68
"Försäljning, inköp, marknadsföring",Varberg,butik,54
"Försäljning, inköp, marknadsföring",Varberg,trygghetsförsäkring,51
"Försäljning, inköp, marknadsföring",Varberg,energi,49
"Försäljning, inköp, marknadsföring",Varberg,arbetsliv,44
"Försäljning, inköp, marknadsföring",Nyköping,svenska,701
"Försäljning, inköp, marknadsföring",Nyköping,försäljning,667
"Försäljning, inköp, marknadsföring",Nyköping,körkort,600
"Försäljning, inköp, marknadsföring",Nyköping,egen bil,181
"Försäljning, inköp, marknadsföring",Nyköping,varumärken,178
"Försäljning, inköp, marknadsföring",Nyköping,personlig utveckling,156
"Försäljning, inköp, marknadsföring",Nyköping,engelska,100
"Försäljning, inköp, marknadsföring",Nyköping,säljbranschen,68
"Försäljning, inköp, marknadsföring",Nyköping,budget,62
"Försäljning, inköp, marknadsföring",Nyköping,kommunikation,62
Yrken med social inriktning,Norrtälje,svenska,216
Yrken med social inriktning,Norrtälje,körkort,192
Yrken med social inriktning,Norrtälje,omsorg,129
Yrken med social inriktning,Norrtälje,sjukvård,109
Yrken med social inriktning,Norrtälje,omvårdnad,92
Yrken med social inriktning,Norrtälje,funktionsnedsättning,87
Yrken med social inriktning,Norrtälje,barn,81
Yrken med social inriktning,Norrtälje,autism,76
Yrken med social inriktning,Norrtälje,matlagning,66
Yrken med social inriktning,Norrtälje,personuppgifter,62
"Försäljning, inköp, marknadsföring",Finspång,svenska,418
"Försäljning, inköp, marknadsföring",Finspång,försäljning,235
"Försäljning, inköp, marknadsföring",Finspång,körkort,234
"Försäljning, inköp, marknadsföring",Finspång,egen bil,109
"Försäljning, inköp, marknadsföring",Finspång,personlig utveckling,108
"Försäljning, inköp, marknadsföring",Finspång,varumärken,105
"Försäljning, inköp, marknadsföring",Finspång,engelska,80
"Försäljning, inköp, marknadsföring",Finspång,sap,43
"Försäljning, inköp, marknadsföring",Finspång,inköp,36
"Försäljning, inköp, marknadsföring",Finspång,logistik,35
"Försäljning, inköp, marknadsföring",Vadstena,svenska,288
"Försäljning, inköp, marknadsföring",Vadstena,körkort,88
"Försäljning, inköp, marknadsföring",Vadstena,egen bil,56
"Försäljning, inköp, marknadsföring",Vadstena,försäljning,54
"Försäljning, inköp, marknadsföring",Vadstena,varumärken,25
"Försäljning, inköp, marknadsföring",Vadstena,personlig utveckling,25
"Försäljning, inköp, marknadsföring",Vadstena,abonnemang,14
"Försäljning, inköp, marknadsföring",Vadstena,festivaler,14
"Försäljning, inköp, marknadsföring",Vadstena,företagsresor,12
"Försäljning, inköp, marknadsföring",Vadstena,kemikalier,12
Naturbruk,Karlshamn,svenska,6
Naturbruk,Karlshamn,körkort,5
Naturbruk,Karlshamn,gräsklippning,5
Naturbruk,Karlshamn,städning,5
Naturbruk,Karlshamn,planter,5
Naturbruk,Karlshamn,yrkeshögskola,4
Naturbruk,Karlshamn,kommunikation,4
Naturbruk,Karlshamn,beskärningsarbeten,4
Naturbruk,Karlshamn,grönyteskötsel,4
Naturbruk,Karlshamn,förarbevis,4
Yrken med teknisk inriktning,Höör,engelska,21
Yrken med teknisk inriktning,Höör,svenska,20
Yrken med teknisk inriktning,Höör,körkort,15
Yrken med teknisk inriktning,Höör,teknikintresse,13
Yrken med teknisk inriktning,Höör,verktyg,13
Yrken med teknisk inriktning,Höör,arbetslivserfarenhet,13
Yrken med teknisk inriktning,Höör,rekrytering,12
Yrken med teknisk inriktning,Höör,uthyrning,12
Yrken med teknisk inriktning,Höör,elkonstruktion,11
Yrken med teknisk inriktning,Höör,automation,10
"Försäljning, inköp, marknadsföring",Vallentuna,svenska,524
"Försäljning, inköp, marknadsföring",Vallentuna,försäljning,315
"Försäljning, inköp, marknadsföring",Vallentuna,körkort,167
"Försäljning, inköp, marknadsföring",Vallentuna,egen bil,93
"Försäljning, inköp, marknadsföring",Vallentuna,personlig utveckling,81
"Försäljning, inköp, marknadsföring",Vallentuna,telefonintervju,60
"Försäljning, inköp, marknadsföring",Vallentuna,varumärken,52
"Försäljning, inköp, marknadsföring",Vallentuna,coachning,45
"Försäljning, inköp, marknadsföring",Vallentuna,engelska,42
"Försäljning, inköp, marknadsföring",Vallentuna,kommunikation,42
"Försäljning, inköp, marknadsföring",Hjo,svenska,144
"Försäljning, inköp, marknadsföring",Hjo,telefonintervju,102
"Försäljning, inköp, marknadsföring",Hjo,försäljning,100
"Försäljning, inköp, marknadsföring",Hjo,körkort,84
"Försäljning, inköp, marknadsföring",Hjo,egen bil,57
"Försäljning, inköp, marknadsföring",Hjo,företagsresor,12
"Försäljning, inköp, marknadsföring",Hjo,kemikalier,12
"Försäljning, inköp, marknadsföring",Hjo,abonnemang,9
"Försäljning, inköp, marknadsföring",Hjo,festivaler,9
"Försäljning, inköp, marknadsföring",Hjo,feedback,8
"Försäljning, inköp, marknadsföring",Tidaholm,svenska,155
"Försäljning, inköp, marknadsföring",Tidaholm,försäljning,107
"Försäljning, inköp, marknadsföring",Tidaholm,telefonintervju,105
"Försäljning, inköp, marknadsföring",Tidaholm,körkort,84
"Försäljning, inköp, marknadsföring",Tidaholm,egen bil,40
"Försäljning, inköp, marknadsföring",Tidaholm,abonnemang,17
"Försäljning, inköp, marknadsföring",Tidaholm,festivaler,17
"Försäljning, inköp, marknadsföring",Tidaholm,ledarskap,12
"Försäljning, inköp, marknadsföring",Tidaholm,säkerhet,12
"Försäljning, inköp, marknadsföring",Tidaholm,rådgivning,11
"Försäljning, inköp, marknadsföring",Skara,svenska,319
"Försäljning, inköp, marknadsföring",Skara,försäljning,233
"Försäljning, inköp, marknadsföring",Skara,körkort,223
"Försäljning, inköp, marknadsföring",Skara,egen bil,126
"Försäljning, inköp, marknadsföring",Skara,telefonintervju,106
"Försäljning, inköp, marknadsföring",Skara,säkerhet,52
"Försäljning, inköp, marknadsföring",Skara,butiksarbete,51
"Försäljning, inköp, marknadsföring",Skara,montering,49
"Försäljning, inköp, marknadsföring",Skara,godsmottagning,48
"Försäljning, inköp, marknadsföring",Skara,arbetsplatsintroduktion,47
"Försäljning, inköp, marknadsföring",Grästorp,svenska,141
"Försäljning, inköp, marknadsföring",Grästorp,telefonintervju,101
"Försäljning, inköp, marknadsföring",Grästorp,försäljning,78
"Försäljning, inköp, marknadsföring",Grästorp,körkort,56
"Försäljning, inköp, marknadsföring",Grästorp,egen bil,37
"Försäljning, inköp, marknadsföring",Grästorp,abonnemang,8
"Försäljning, inköp, marknadsföring",Grästorp,festivaler,8
"Försäljning, inköp, marknadsföring",Grästorp,säljerfarenhet,8
"Försäljning, inköp, marknadsföring",Grästorp,resor,7
"Försäljning, inköp, marknadsföring",Grästorp,sanering,6
"Försäljning, inköp, marknadsföring",Götene,svenska,155
"Försäljning, inköp, marknadsföring",Götene,försäljning,102
