Occupation Field,Municipality,Skill,Count
Yrken med social inriktning,Hudiksvall,träning,9
Yrken med social inriktning,Hudiksvall,dokumentation,9
Pedagogik,Smedjebacken,personuppgifter,20
Pedagogik,Smedjebacken,gdpr,20
Pedagogik,Smedjebacken,barn,16
Pedagogik,Smedjebacken,ledarskap,9
Pedagogik,Smedjebacken,undervisning,9
Pedagogik,Smedjebacken,förskola,6
Pedagogik,Smedjebacken,rör,6
Pedagogik,Smedjebacken,hälsa,4
Pedagogik,Smedjebacken,mentorsansvar,4
Pedagogik,Smedjebacken,verktyg,4
Hälso- och sjukvård,Kinda,svenska,55
Hälso- och sjukvård,Kinda,körkort,51
Hälso- och sjukvård,Kinda,datorvana,50
Hälso- och sjukvård,Kinda,sjukvård,41
Hälso- och sjukvård,Kinda,dokumentation,33
Hälso- och sjukvård,Kinda,delegering,23
Hälso- och sjukvård,Kinda,omsorg,22
Hälso- och sjukvård,Kinda,omvårdnad,18
Hälso- och sjukvård,Kinda,förflyttningsteknik,16
Hälso- och sjukvård,Kinda,hjälpmedel,15
"Administration, ekonomi, juridik",Nordmaling,administration,6
"Administration, ekonomi, juridik",Nordmaling,engelska,3
"Administration, ekonomi, juridik",Nordmaling,personalsystem,3
"Administration, ekonomi, juridik",Nordmaling,svenska,3
"Administration, ekonomi, juridik",Nordmaling,arbetslivserfarenhet,3
"Administration, ekonomi, juridik",Nordmaling,arbetslivsfrågor,3
"Administration, ekonomi, juridik",Nordmaling,personalansvar,3
"Administration, ekonomi, juridik",Nordmaling,lönehantering,2
"Administration, ekonomi, juridik",Nordmaling,personalarbete,2
"Administration, ekonomi, juridik",Nordmaling,kontering,2
Hälso- och sjukvård,Krokom,svenska,16
Hälso- och sjukvård,Krokom,körkort,15
Hälso- och sjukvård,Krokom,omsorg,11
Hälso- och sjukvård,Krokom,sjukvård,11
Hälso- och sjukvård,Krokom,insatser,9
Hälso- och sjukvård,Krokom,hemtjänst,8
Hälso- och sjukvård,Krokom,samverkan,6
Hälso- och sjukvård,Krokom,undersköterskeutbildning,6
Hälso- och sjukvård,Krokom,assistans,6
Hälso- och sjukvård,Krokom,dokumentation,6
Chefer och verksamhetsledare,Säffle,ledarskap,9
Chefer och verksamhetsledare,Säffle,högskoleutbildning,6
Chefer och verksamhetsledare,Säffle,svenska,5
Chefer och verksamhetsledare,Säffle,ekonomi,5
Chefer och verksamhetsledare,Säffle,ledarerfarenhet,4
Chefer och verksamhetsledare,Säffle,drifting,3
Chefer och verksamhetsledare,Säffle,datorvana,3
Chefer och verksamhetsledare,Säffle,arbetsmiljö,3
Chefer och verksamhetsledare,Säffle,körkort,3
Chefer och verksamhetsledare,Säffle,uppbyggnad,3
Industriell tillverkning,Mellerud,industri,4
Industriell tillverkning,Mellerud,teknik,3
Industriell tillverkning,Mellerud,utrustning,3
Industriell tillverkning,Mellerud,traverskort,3
Industriell tillverkning,Mellerud,truckkort,3
Industriell tillverkning,Mellerud,montering,3
Industriell tillverkning,Mellerud,truck,2
Industriell tillverkning,Mellerud,datorvana,2
Industriell tillverkning,Mellerud,stansning,2
Industriell tillverkning,Mellerud,hälsa,2
Bygg och anläggning,Kungälv,svenska,31
Bygg och anläggning,Kungälv,armering,17
Bygg och anläggning,Kungälv,körkort,16
Bygg och anläggning,Kungälv,gjutning,16
Bygg och anläggning,Kungälv,drifting,13
Bygg och anläggning,Kungälv,formning,12
Bygg och anläggning,Kungälv,byggbranschen,12
Bygg och anläggning,Kungälv,efterbearbetning,12
Bygg och anläggning,Kungälv,anläggning,12
Bygg och anläggning,Kungälv,betong,12
Chefer och verksamhetsledare,Kristinehamn,ledarskap,15
Chefer och verksamhetsledare,Kristinehamn,svenska,14
Chefer och verksamhetsledare,Kristinehamn,personalansvar,10
Chefer och verksamhetsledare,Kristinehamn,engelska,10
Chefer och verksamhetsledare,Kristinehamn,högskoleutbildning,7
Chefer och verksamhetsledare,Kristinehamn,arbetslivserfarenhet,7
Chefer och verksamhetsledare,Kristinehamn,ekonomi,6
Chefer och verksamhetsledare,Kristinehamn,verktyg,6
Chefer och verksamhetsledare,Kristinehamn,budget,6
Chefer och verksamhetsledare,Kristinehamn,arbetsmiljö,6
Pedagogik,Värnamo,undervisning,67
Pedagogik,Värnamo,barn,45
Pedagogik,Värnamo,reflektion,42
Pedagogik,Värnamo,förskola,39
Pedagogik,Värnamo,omsorg,37
Pedagogik,Värnamo,verktyg,36
Pedagogik,Värnamo,barnskötarutbildning,36
Pedagogik,Värnamo,särskola,35
Pedagogik,Värnamo,förskollärarutbildning,27
Pedagogik,Värnamo,pedagogiskt ansvar,27
Yrken med social inriktning,Växjö,körkort,102
Yrken med social inriktning,Växjö,svenska,42
Yrken med social inriktning,Växjö,sjukvård,37
Yrken med social inriktning,Växjö,omsorg,36
Yrken med social inriktning,Växjö,lss,35
Yrken med social inriktning,Växjö,barn,33
Yrken med social inriktning,Växjö,vårdarutbildning,28
Yrken med social inriktning,Växjö,fritidsprogrammet,28
Yrken med social inriktning,Växjö,funktionsnedsättning,27
Yrken med social inriktning,Växjö,skötarutbildning,26
Industriell tillverkning,Söderhamn,körkort,13
Industriell tillverkning,Söderhamn,svetsning,12
Industriell tillverkning,Söderhamn,ritningsläsning,11
Industriell tillverkning,Söderhamn,teknik,8
Industriell tillverkning,Söderhamn,engelska,7
Industriell tillverkning,Söderhamn,truckkort,7
Industriell tillverkning,Söderhamn,svenska,7
Industriell tillverkning,Söderhamn,montering,6
Industriell tillverkning,Söderhamn,svetsa,6
Industriell tillverkning,Söderhamn,gymnasieutbildning,5
Chefer och verksamhetsledare,Eslöv,personalansvar,16
Chefer och verksamhetsledare,Eslöv,svenska,15
Chefer och verksamhetsledare,Eslöv,ledarskap,14
Chefer och verksamhetsledare,Eslöv,arbetsmiljö,14
Chefer och verksamhetsledare,Eslöv,engelska,11
Chefer och verksamhetsledare,Eslöv,ekonomi,11
Chefer och verksamhetsledare,Eslöv,budget,10
Chefer och verksamhetsledare,Eslöv,högskoleutbildning,8
Chefer och verksamhetsledare,Eslöv,körkort,7
Chefer och verksamhetsledare,Eslöv,utvecklingsarbete,6
Data/IT,Motala,arbetslivserfarenhet,14
Data/IT,Motala,svenska,14
Data/IT,Motala,teknik,9
Data/IT,Motala,linux,9
Data/IT,Motala,nätverk,8
Data/IT,Motala,drifting,8
Data/IT,Motala,engelska,8
Data/IT,Motala,python,8
Data/IT,Motala,microsoft azure,7
Data/IT,Motala,övervakning,7
Yrken med social inriktning,Mariestad,körkort,25
Yrken med social inriktning,Mariestad,barn,12
Yrken med social inriktning,Mariestad,ungdomar,8
Yrken med social inriktning,Mariestad,dokumentation,7
Yrken med social inriktning,Mariestad,utredning,6
Yrken med social inriktning,Mariestad,behandling,6
Yrken med social inriktning,Mariestad,eftergymnasial utbildning,5
Yrken med social inriktning,Mariestad,registerkontroll,4
Yrken med social inriktning,Mariestad,genomförandeplaner,4
Yrken med social inriktning,Mariestad,svenska,4
Industriell tillverkning,Bollnäs,körkort,23
Industriell tillverkning,Bollnäs,ritningsläsning,21
Industriell tillverkning,Bollnäs,svenska,18
Industriell tillverkning,Bollnäs,svetsning,16
Industriell tillverkning,Bollnäs,svetsa,15
Industriell tillverkning,Bollnäs,el,15
Industriell tillverkning,Bollnäs,cnc,13
Industriell tillverkning,Bollnäs,engelska,10
Industriell tillverkning,Bollnäs,truckkort,10
Industriell tillverkning,Bollnäs,monitor,9
"Försäljning, inköp, marknadsföring",Lidingö,försäljning,282
"Försäljning, inköp, marknadsföring",Lidingö,svenska,170
"Försäljning, inköp, marknadsföring",Lidingö,kundrelationer,116
"Försäljning, inköp, marknadsföring",Lidingö,säljteam,110
"Försäljning, inköp, marknadsföring",Lidingö,helhetslösningar,69
"Försäljning, inköp, marknadsföring",Lidingö,coachning,69
"Försäljning, inköp, marknadsföring",Lidingö,personlig utveckling,63
"Försäljning, inköp, marknadsföring",Lidingö,säljerfarenhet,59
"Försäljning, inköp, marknadsföring",Lidingö,budget,59
"Försäljning, inköp, marknadsföring",Lidingö,lönsamhet,57
Pedagogik,Överkalix,administration,6
Pedagogik,Överkalix,förskola,5
Pedagogik,Överkalix,elevhälsa,5
Pedagogik,Överkalix,sfi,3
Pedagogik,Överkalix,matematik,2
Pedagogik,Överkalix,språkintroduktion,2
Pedagogik,Överkalix,svenska,2
Pedagogik,Överkalix,bibliotek,1
Pedagogik,Överkalix,kulturskola,1
Pedagogik,Överkalix,trummor,1
Yrken med teknisk inriktning,Haninge,svenska,12
Yrken med teknisk inriktning,Haninge,körkort,10
Yrken med teknisk inriktning,Haninge,engelska,9
Yrken med teknisk inriktning,Haninge,ekonomisk uppföljning,8
Yrken med teknisk inriktning,Haninge,leverantörer,8
Yrken med teknisk inriktning,Haninge,simulation,6
Yrken med teknisk inriktning,Haninge,orderhantering,6
Yrken med teknisk inriktning,Haninge,administration,6
Yrken med teknisk inriktning,Haninge,systemansvar,6
Yrken med teknisk inriktning,Haninge,distributionsplanering,6
Yrken med teknisk inriktning,Södertälje,svenska,209
Yrken med teknisk inriktning,Södertälje,engelska,208
Yrken med teknisk inriktning,Södertälje,transport,164
Yrken med teknisk inriktning,Södertälje,research,133
Yrken med teknisk inriktning,Södertälje,teknik,67
Yrken med teknisk inriktning,Södertälje,can,62
Yrken med teknisk inriktning,Södertälje,arbetslivserfarenhet,59
Yrken med teknisk inriktning,Södertälje,problemlösning,56
Yrken med teknisk inriktning,Södertälje,projektledning,54
Yrken med teknisk inriktning,Södertälje,logistik,47
"Installation, drift, underhåll",Emmaboda,svenska,14
"Installation, drift, underhåll",Emmaboda,körkort,11
"Installation, drift, underhåll",Emmaboda,gymnasieutbildning,10
"Installation, drift, underhåll",Emmaboda,engelska,9
"Installation, drift, underhåll",Emmaboda,reparation,7
"Installation, drift, underhåll",Emmaboda,felsökning,7
"Installation, drift, underhåll",Emmaboda,problemlösning,6
"Installation, drift, underhåll",Emmaboda,bilkörning,4
"Installation, drift, underhåll",Emmaboda,industriverksamhet,4
"Installation, drift, underhåll",Emmaboda,anläggning,4
Hälso- och sjukvård,Bjurholm,svenska,16
Hälso- och sjukvård,Bjurholm,sjukvård,13
Hälso- och sjukvård,Bjurholm,körkort,8
Hälso- och sjukvård,Bjurholm,hemsjukvård,7
Hälso- och sjukvård,Bjurholm,funktionsnedsättning,5
Hälso- och sjukvård,Bjurholm,delegering,5
Hälso- och sjukvård,Bjurholm,social dokumentation,5
Hälso- och sjukvård,Bjurholm,verksamhetssystem,5
Hälso- och sjukvård,Bjurholm,omsorgsarbete,5
Hälso- och sjukvård,Bjurholm,dokumentation,5
"Transport, distribution, lager",Vara,svenska,10
"Transport, distribution, lager",Vara,lager,9
"Transport, distribution, lager",Vara,lastbilar,6
"Transport, distribution, lager",Vara,lastning,6
"Transport, distribution, lager",Vara,lossning,6
"Transport, distribution, lager",Vara,truckvana,5
"Transport, distribution, lager",Vara,godsmottagning,5
"Transport, distribution, lager",Vara,truck,4
"Transport, distribution, lager",Vara,truckkörning,3
"Transport, distribution, lager",Vara,körkort,3
"Försäljning, inköp, marknadsföring",Askersund,försäljning,40
"Försäljning, inköp, marknadsföring",Askersund,egen bil,21
"Försäljning, inköp, marknadsföring",Askersund,svenska,20
"Försäljning, inköp, marknadsföring",Askersund,helhetslösningar,19
"Försäljning, inköp, marknadsföring",Askersund,säljteam,19
"Försäljning, inköp, marknadsföring",Askersund,körkort,19
"Försäljning, inköp, marknadsföring",Askersund,engelska,7
"Försäljning, inköp, marknadsföring",Askersund,jakt,4
"Försäljning, inköp, marknadsföring",Askersund,kommunikation,4
"Försäljning, inköp, marknadsföring",Askersund,säljerfarenhet,3
"Hotell, restaurang, storhushåll",Karlstad,mat,66
"Hotell, restaurang, storhushåll",Karlstad,svenska,60
"Hotell, restaurang, storhushåll",Karlstad,engelska,48
"Hotell, restaurang, storhushåll",Karlstad,restaurang,42
"Hotell, restaurang, storhushåll",Karlstad,dryck,37
"Hotell, restaurang, storhushåll",Karlstad,kök,31
"Hotell, restaurang, storhushåll",Karlstad,servering,31
"Hotell, restaurang, storhushåll",Karlstad,kassa,26
"Hotell, restaurang, storhushåll",Karlstad,försäljning,22
"Hotell, restaurang, storhushåll",Karlstad,pro,21
Naturbruk,Säter,gräsklippning,3
Naturbruk,Säter,klippning,3
Naturbruk,Säter,ogräsrensning,3
Naturbruk,Säter,grönytearbete,3
Naturbruk,Säter,grönyteskötsel,3
Naturbruk,Säter,skötsel,3
Naturbruk,Säter,blommor,3
Naturbruk,Säter,planter,3
Naturbruk,Säter,körkort,3
Naturbruk,Säter,mjölkning,2
Naturbruk,Trosa,körkort,7
Naturbruk,Trosa,svenska,5
Naturbruk,Trosa,försäljning,4
Naturbruk,Trosa,resor,3
Naturbruk,Trosa,rådgivning,3
Naturbruk,Trosa,lantbrukserfarenhet,2
Naturbruk,Trosa,lantbruk,2
Naturbruk,Trosa,arbetslivserfarenhet,2
Naturbruk,Trosa,röjning,1
Naturbruk,Trosa,röjsåg,1
"Försäljning, inköp, marknadsföring",Lidköping,försäljning,124
"Försäljning, inköp, marknadsföring",Lidköping,svenska,120
"Försäljning, inköp, marknadsföring",Lidköping,körkort,93
"Försäljning, inköp, marknadsföring",Lidköping,engelska,64
"Försäljning, inköp, marknadsföring",Lidköping,egen bil,38
"Försäljning, inköp, marknadsföring",Lidköping,kundbemötande,32
"Försäljning, inköp, marknadsföring",Lidköping,microsoft office,25
"Försäljning, inköp, marknadsföring",Lidköping,kundservice,23
"Försäljning, inköp, marknadsföring",Lidköping,butik,21
"Försäljning, inköp, marknadsföring",Lidköping,design,18
Yrken med teknisk inriktning,Östersund,engelska,17
Yrken med teknisk inriktning,Östersund,svenska,15
Yrken med teknisk inriktning,Östersund,körkort,11
Yrken med teknisk inriktning,Östersund,konstruktion,9
Yrken med teknisk inriktning,Östersund,styrsystem,9
Yrken med teknisk inriktning,Östersund,leverantörer,7
Yrken med teknisk inriktning,Östersund,tillverkningsunderlag,6
Yrken med teknisk inriktning,Östersund,autodesk inventor,6
Yrken med teknisk inriktning,Östersund,cad,5
Yrken med teknisk inriktning,Östersund,teknik,5
Yrken med social inriktning,Nybro,mottagning,16
Yrken med social inriktning,Nybro,lss,16
Yrken med social inriktning,Nybro,körkort,11
Yrken med social inriktning,Nybro,myndighetsutövning,7
Yrken med social inriktning,Nybro,insatser,7
Yrken med social inriktning,Nybro,omsorgsutbildning,7
Yrken med social inriktning,Nybro,barn,5
Yrken med social inriktning,Nybro,svenska,5
Yrken med social inriktning,Nybro,omvårdnad,5
Yrken med social inriktning,Nybro,handläggning,4
Data/IT,Falköping,säkerhet,6
Data/IT,Falköping,körkort,5
Data/IT,Falköping,sql,4
Data/IT,Falköping,systemutveckling,3
Data/IT,Falköping,microsoft azure,3
Data/IT,Falköping,engelska,3
Data/IT,Falköping,svenska,3
Data/IT,Falköping,utvecklingsteam,3
Data/IT,Falköping,lässvårigheter,3
Data/IT,Falköping,agilt arbetssätt,3
"Transport, distribution, lager",Herrljunga,körkort,8
"Transport, distribution, lager",Herrljunga,lager,8
"Transport, distribution, lager",Herrljunga,truckkort,7
"Transport, distribution, lager",Herrljunga,svenska,6
"Transport, distribution, lager",Herrljunga,truckkörning,5
"Transport, distribution, lager",Herrljunga,lastning,5
"Transport, distribution, lager",Herrljunga,verktyg,4
"Transport, distribution, lager",Herrljunga,gymnasieutbildning,4
"Transport, distribution, lager",Herrljunga,egen bil,4
"Transport, distribution, lager",Herrljunga,behörigheter,3
Chefer och verksamhetsledare,Ekerö,svenska,26
Chefer och verksamhetsledare,Ekerö,ledarskap,18
Chefer och verksamhetsledare,Ekerö,personalansvar,17
Chefer och verksamhetsledare,Ekerö,engelska,16
Chefer och verksamhetsledare,Ekerö,svenskt medborgarskap,16
Chefer och verksamhetsledare,Ekerö,registerkontroll,16
Chefer och verksamhetsledare,Ekerö,bestämmelser,16
Chefer och verksamhetsledare,Ekerö,säkerhetsprövning,16
Chefer och verksamhetsledare,Ekerö,verksamhetsansvar,14
Chefer och verksamhetsledare,Ekerö,budgetansvar,12
Yrken med teknisk inriktning,Härjedalen,svenska,4
Yrken med teknisk inriktning,Härjedalen,eftergymnasial utbildning,3
Yrken med teknisk inriktning,Härjedalen,körkort,3
Yrken med teknisk inriktning,Härjedalen,samhällsplanering,2
Yrken med teknisk inriktning,Härjedalen,bygglagen,2
Yrken med teknisk inriktning,Härjedalen,microsoft office,2
Yrken med teknisk inriktning,Härjedalen,fysisk planering,2
Yrken med teknisk inriktning,Härjedalen,miljöbalken,2
Yrken med teknisk inriktning,Härjedalen,planlagstiftning,2
Yrken med teknisk inriktning,Härjedalen,samiska,2
"Försäljning, inköp, marknadsföring",Vallentuna,försäljning,133
"Försäljning, inköp, marknadsföring",Vallentuna,svenska,107
"Försäljning, inköp, marknadsföring",Vallentuna,kundrelationer,65
"Försäljning, inköp, marknadsföring",Vallentuna,säljerfarenhet,59
"Försäljning, inköp, marknadsföring",Vallentuna,telefonförsäljning,32
"Försäljning, inköp, marknadsföring",Vallentuna,körkort,24
"Försäljning, inköp, marknadsföring",Vallentuna,reparationsarbeten,16
"Försäljning, inköp, marknadsföring",Vallentuna,merförsäljning,15
"Försäljning, inköp, marknadsföring",Vallentuna,egen bil,13
"Försäljning, inköp, marknadsföring",Vallentuna,mobil,13
Hantverk,Göteborg,svenska,13
Hantverk,Göteborg,engelska,13
Hantverk,Göteborg,bröd,8
Hantverk,Göteborg,körkort,8
Hantverk,Göteborg,bageri,8
Hantverk,Göteborg,baka,5
Hantverk,Göteborg,gesällbrev,5
Hantverk,Göteborg,sömnad,4
Hantverk,Göteborg,problemlösning,4
Hantverk,Göteborg,lås,4
Naturbruk,Norrköping,körkort,24
Naturbruk,Norrköping,svenska,17
Naturbruk,Norrköping,skötsel,12
Naturbruk,Norrköping,djur,9
Naturbruk,Norrköping,trädgård,9
Naturbruk,Norrköping,växter,9
Naturbruk,Norrköping,gräsklippning,8
Naturbruk,Norrköping,arbetslivserfarenhet,8
Naturbruk,Norrköping,barn,7
Naturbruk,Norrköping,beskärning,7
Pedagogik,Katrineholm,undervisning,27
Pedagogik,Katrineholm,svenska,24
Pedagogik,Katrineholm,barn,23
Pedagogik,Katrineholm,förskola,15
Pedagogik,Katrineholm,lärarlegitimation,14
Pedagogik,Katrineholm,styrdokument,12
Pedagogik,Katrineholm,kultur,11
Pedagogik,Katrineholm,arbetsmetoder,8
Pedagogik,Katrineholm,handledning,8
Pedagogik,Katrineholm,modersmål,7
Yrken med teknisk inriktning,Båstad,svenska,7
Yrken med teknisk inriktning,Båstad,engelska,6
Yrken med teknisk inriktning,Båstad,autocad,4
Yrken med teknisk inriktning,Båstad,microsoft office,3
Yrken med teknisk inriktning,Båstad,rekryteringsföretag,3
Yrken med teknisk inriktning,Båstad,körkort,3
Yrken med teknisk inriktning,Båstad,solidworks,2
Yrken med teknisk inriktning,Båstad,cad,2
Yrken med teknisk inriktning,Båstad,analys,2
Yrken med teknisk inriktning,Båstad,utrustning,2
Yrken med social inriktning,Mörbylånga,körkort,26
Yrken med social inriktning,Mörbylånga,omvårdnad,17
Yrken med social inriktning,Mörbylånga,matlagning,13
Yrken med social inriktning,Mörbylånga,sjukvård,11
Yrken med social inriktning,Mörbylånga,personlig hygien,11
Yrken med social inriktning,Mörbylånga,svenska,9
Yrken med social inriktning,Mörbylånga,barn,7
Yrken med social inriktning,Mörbylånga,assistans,7
Yrken med social inriktning,Mörbylånga,bakning,7
Yrken med social inriktning,Mörbylånga,skötsel,7
Industriell tillverkning,Nordmaling,truckförarbevis,9
Industriell tillverkning,Nordmaling,gymnasium,9
Industriell tillverkning,Nordmaling,truckkort,9
Industriell tillverkning,Nordmaling,programmering,6
Industriell tillverkning,Nordmaling,fräsning,6
Industriell tillverkning,Nordmaling,kapning,6
Industriell tillverkning,Nordmaling,skärning,6
Industriell tillverkning,Nordmaling,borrning,6
Industriell tillverkning,Nordmaling,svenska,6
Industriell tillverkning,Nordmaling,tekniska lösningar,5
"Transport, distribution, lager",Trelleborg,svenska,16
"Transport, distribution, lager",Trelleborg,körkort,8
"Transport, distribution, lager",Trelleborg,engelska,7
"Transport, distribution, lager",Trelleborg,fartyg,6
"Transport, distribution, lager",Trelleborg,lager,6
"Transport, distribution, lager",Trelleborg,truckkort,6
"Transport, distribution, lager",Trelleborg,truckkörning,5
"Transport, distribution, lager",Trelleborg,lossning,5
"Transport, distribution, lager",Trelleborg,ständiga förbättringar,4
"Transport, distribution, lager",Trelleborg,produktionsenhet,4
"Installation, drift, underhåll",Sigtuna,körkort,57
"Installation, drift, underhåll",Sigtuna,svenska,55
"Installation, drift, underhåll",Sigtuna,reparation,21
"Installation, drift, underhåll",Sigtuna,engelska,20
"Installation, drift, underhåll",Sigtuna,fastigheter,20
"Installation, drift, underhåll",Sigtuna,arbetslivserfarenhet,20
"Installation, drift, underhåll",Sigtuna,fastighetsunderhåll,17
"Installation, drift, underhåll",Sigtuna,datorvana,16
"Installation, drift, underhåll",Sigtuna,containrar,14
"Installation, drift, underhåll",Sigtuna,el,14
"Administration, ekonomi, juridik",Vårgårda,engelska,25
"Administration, ekonomi, juridik",Vårgårda,svenska,25
"Administration, ekonomi, juridik",Vårgårda,ekonomi,24
"Administration, ekonomi, juridik",Vårgårda,excel,9
"Administration, ekonomi, juridik",Vårgårda,verktyg,8
"Administration, ekonomi, juridik",Vårgårda,kalkylering,7
"Administration, ekonomi, juridik",Vårgårda,office 365,6
"Administration, ekonomi, juridik",Vårgårda,kompetensutveckling,6
"Administration, ekonomi, juridik",Vårgårda,arbetslivserfarenhet,6
"Administration, ekonomi, juridik",Vårgårda,försäljning,6
"Transport, distribution, lager",Skellefteå,svenska,43
"Transport, distribution, lager",Skellefteå,körkort,32
"Transport, distribution, lager",Skellefteå,truckkort,23
"Transport, distribution, lager",Skellefteå,engelska,15
"Transport, distribution, lager",Skellefteå,ykb,13
"Transport, distribution, lager",Skellefteå,lager,12
"Transport, distribution, lager",Skellefteå,transport,12
"Transport, distribution, lager",Skellefteå,material,10
"Transport, distribution, lager",Skellefteå,morgontidningar,9
"Transport, distribution, lager",Skellefteå,god fysik,8
Industriell tillverkning,Degerfors,truckkort,12
Industriell tillverkning,Degerfors,svenska,11
Industriell tillverkning,Degerfors,industri,10
Industriell tillverkning,Degerfors,material,8
Industriell tillverkning,Degerfors,körkort,7
Industriell tillverkning,Degerfors,traverskort,7
Industriell tillverkning,Degerfors,el,7
Industriell tillverkning,Degerfors,administration,6
Industriell tillverkning,Degerfors,ritningsläsning,6
Industriell tillverkning,Degerfors,svetsning,6
Pedagogik,Nyköping,undervisning,64
Pedagogik,Nyköping,svenska,46
Pedagogik,Nyköping,barn,32
Pedagogik,Nyköping,ungdomar,27
Pedagogik,Nyköping,lärarlegitimation,26
Pedagogik,Nyköping,engelska,24
Pedagogik,Nyköping,styrdokument,19
Pedagogik,Nyköping,lärarexamen,19
Pedagogik,Nyköping,svenska som andraspråk,16
Pedagogik,Nyköping,samverkan,13
Yrken med social inriktning,Avesta,svenska,26
Yrken med social inriktning,Avesta,dokumentation,19
Yrken med social inriktning,Avesta,kommunikation,13
Yrken med social inriktning,Avesta,körkort,11
Yrken med social inriktning,Avesta,insatser,11
Yrken med social inriktning,Avesta,grundläggande datakunskaper,10
Yrken med social inriktning,Avesta,funktionsnedsättning,9
Yrken med social inriktning,Avesta,ungdomar,8
Yrken med social inriktning,Avesta,socionomexamen,8
Yrken med social inriktning,Avesta,omsorg,7
"Kultur, media, design",Danderyd,engelska,12
"Kultur, media, design",Danderyd,svenska,12
"Kultur, media, design",Danderyd,informationsvetenskap,8
"Kultur, media, design",Danderyd,biblioteksvetenskap,8
"Kultur, media, design",Danderyd,design,7
"Kultur, media, design",Danderyd,administration,7
"Kultur, media, design",Danderyd,bibliotek,7
"Kultur, media, design",Danderyd,undervisning,5
"Kultur, media, design",Danderyd,innovation,4
"Kultur, media, design",Danderyd,individuell handledning,4
Yrken med teknisk inriktning,Staffanstorp,egen bil,4
Yrken med teknisk inriktning,Staffanstorp,produktionsarbete,3
Yrken med teknisk inriktning,Staffanstorp,montering,3
Yrken med teknisk inriktning,Staffanstorp,elteknik,3
Yrken med teknisk inriktning,Staffanstorp,monteringsarbete,3
Yrken med teknisk inriktning,Staffanstorp,svenska,3
Yrken med teknisk inriktning,Staffanstorp,bygglagen,2
Yrken med teknisk inriktning,Staffanstorp,myndigheter,2
Yrken med teknisk inriktning,Staffanstorp,detaljplaner,2
Yrken med teknisk inriktning,Staffanstorp,planlagstiftning,2
Pedagogik,Hallsberg,undervisning,20
Pedagogik,Hallsberg,barn,17
Pedagogik,Hallsberg,svenska,16
Pedagogik,Hallsberg,utvecklingsarbete,15
Pedagogik,Hallsberg,lärarlegitimation,14
Pedagogik,Hallsberg,vuxenutbildning,14
Pedagogik,Hallsberg,förskola,12
Pedagogik,Hallsberg,fortbildning,11
Pedagogik,Hallsberg,styrdokument,11
Pedagogik,Hallsberg,verktyg,10
Hälso- och sjukvård,Mark,svenska,105
Hälso- och sjukvård,Mark,körkort,51
Hälso- och sjukvård,Mark,sjukvård,48
Hälso- och sjukvård,Mark,vidareutbildning,28
Hälso- och sjukvård,Mark,resor,21
Hälso- och sjukvård,Mark,hälsovård,20
Hälso- och sjukvård,Mark,försäkring,20
Hälso- och sjukvård,Mark,behandling,14
Hälso- och sjukvård,Mark,handledning,13
Hälso- och sjukvård,Mark,arbetslivserfarenhet,13
"Administration, ekonomi, juridik",Ragunda,körkort,7
"Administration, ekonomi, juridik",Ragunda,ärendehanteringssystem,5
"Administration, ekonomi, juridik",Ragunda,verktyg,4
"Administration, ekonomi, juridik",Ragunda,administration,4
"Administration, ekonomi, juridik",Ragunda,kommunal verksamhet,3
"Administration, ekonomi, juridik",Ragunda,myndigheter,3
"Administration, ekonomi, juridik",Ragunda,projektledning,3
"Administration, ekonomi, juridik",Ragunda,dokumenthantering,3
"Administration, ekonomi, juridik",Ragunda,samhällsvetenskaplig inriktning,3
"Administration, ekonomi, juridik",Ragunda,högskoleexamen,3
Naturbruk,Mörbylånga,svenska,11
Naturbruk,Mörbylånga,körkort,7
Naturbruk,Mörbylånga,lantbruk,6
Naturbruk,Mörbylånga,rådgivning,5
Naturbruk,Mörbylånga,försäljning,5
Naturbruk,Mörbylånga,engelska,3
Naturbruk,Mörbylånga,arbetslivserfarenhet,3
Naturbruk,Mörbylånga,växtodling,3
Naturbruk,Mörbylånga,hållbarhet,3
Naturbruk,Mörbylånga,mjölkproduktion,3
"Försäljning, inköp, marknadsföring",Vara,försäljning,40
"Försäljning, inköp, marknadsföring",Vara,körkort,25
"Försäljning, inköp, marknadsföring",Vara,svenska,22
"Försäljning, inköp, marknadsföring",Vara,försäljningsarbete,14
"Försäljning, inköp, marknadsföring",Vara,egen bil,13
"Försäljning, inköp, marknadsföring",Vara,bevakningsföretag,12
"Försäljning, inköp, marknadsföring",Vara,säkerhet,12
"Försäljning, inköp, marknadsföring",Vara,installation,12
"Försäljning, inköp, marknadsföring",Vara,bokningar,12
"Försäljning, inköp, marknadsföring",Vara,mat,10
Bygg och anläggning,Härryda,svenska,16
Bygg och anläggning,Härryda,körkort,11
Bygg och anläggning,Härryda,byggbranschen,10
Bygg och anläggning,Härryda,engelska,5
Bygg och anläggning,Härryda,projektledning,4
Bygg och anläggning,Härryda,verkstad,4
Bygg och anläggning,Härryda,egen bil,4
Bygg och anläggning,Härryda,datorvana,3
Bygg och anläggning,Härryda,entreprenadjuridik,3
Bygg och anläggning,Härryda,gymnasieutbildning,3
Hälso- och sjukvård,Örkelljunga,svenska,50
Hälso- och sjukvård,Örkelljunga,sjukvård,23
Hälso- och sjukvård,Örkelljunga,vårdcentral,11
