Occupation Field,Municipality,Skill,Count
Socialt arbete,Lessebo,bild,20
Socialt arbete,Lessebo,körkort,14
Socialt arbete,Lessebo,svenska,12
Socialt arbete,Lessebo,psykiatri,8
Socialt arbete,Lessebo,funktionsnedsättning,5
Socialt arbete,Lessebo,tecken som stöd,4
Socialt arbete,Lessebo,omsorg,3
Socialt arbete,Lessebo,barn,3
Socialt arbete,Lessebo,lss,3
Kropps- och skönhetsvård,Sandviken,engelska,3
Kropps- och skönhetsvård,Sandviken,kassavana,3
Kropps- och skönhetsvård,Sandviken,försäljning,3
Kropps- och skönhetsvård,Sandviken,gymnasieutbildning,3
Kropps- och skönhetsvård,Sandviken,datorvana,3
Kropps- och skönhetsvård,Sandviken,svenska,3
Kropps- och skönhetsvård,Sandviken,microsoft windows,3
Kropps- och skönhetsvård,Sandviken,hud,1
Kropps- och skönhetsvård,Sandviken,växthus,1
Kropps- och skönhetsvård,Sandviken,omsorgsförsäljning,1
Socialt arbete,Orsa,socionomexamen,2
Socialt arbete,Orsa,uthyrning,1
Socialt arbete,Orsa,teater,1
Socialt arbete,Orsa,kassaarbete,1
Socialt arbete,Orsa,barn,1
Socialt arbete,Orsa,butik,1
Socialt arbete,Orsa,behandlingsarbete,1
Socialt arbete,Orsa,mi,1
Socialt arbete,Orsa,motiverande samtal,1
Socialt arbete,Orsa,psykiatri,1
Naturvetenskapligt arbete,Örebro,svenska,38
Naturvetenskapligt arbete,Örebro,körkort,29
Naturvetenskapligt arbete,Örebro,miljö,27
Naturvetenskapligt arbete,Örebro,engelska,26
Naturvetenskapligt arbete,Örebro,kemi,15
Naturvetenskapligt arbete,Örebro,miljöfrågor,11
Naturvetenskapligt arbete,Örebro,myndigheter,11
Naturvetenskapligt arbete,Örebro,vatten,10
Naturvetenskapligt arbete,Örebro,säkerhet,10
Naturvetenskapligt arbete,Örebro,teknik,10
"Hotell, restaurang, storhushåll",Arjeplog,engelska,10
"Hotell, restaurang, storhushåll",Arjeplog,svenska,6
"Hotell, restaurang, storhushåll",Arjeplog,mat,5
"Hotell, restaurang, storhushåll",Arjeplog,restaurang,3
"Hotell, restaurang, storhushåll",Arjeplog,städning,3
"Hotell, restaurang, storhushåll",Arjeplog,frukost,3
"Hotell, restaurang, storhushåll",Arjeplog,servering,3
"Hotell, restaurang, storhushåll",Arjeplog,tyska,3
"Hotell, restaurang, storhushåll",Arjeplog,hotell,3
"Hotell, restaurang, storhushåll",Arjeplog,dryck,2
"Installation, drift, underhåll",Ronneby,körkort,16
"Installation, drift, underhåll",Ronneby,beredskap,6
"Installation, drift, underhåll",Ronneby,engelska,5
"Installation, drift, underhåll",Ronneby,hjullastare,5
"Installation, drift, underhåll",Ronneby,grundutbildning,5
"Installation, drift, underhåll",Ronneby,datorvana,4
"Installation, drift, underhåll",Ronneby,fastighetsskötsel,4
"Installation, drift, underhåll",Ronneby,registerkontroll,4
"Installation, drift, underhåll",Ronneby,säkerhetsprövning,4
"Installation, drift, underhåll",Ronneby,truck,4
"Installation, drift, underhåll",Karlskoga,körkort,25
"Installation, drift, underhåll",Karlskoga,reparation,18
"Installation, drift, underhåll",Karlskoga,gymnasieutbildning,13
"Installation, drift, underhåll",Karlskoga,svenska,12
"Installation, drift, underhåll",Karlskoga,processindustrin,12
"Installation, drift, underhåll",Karlskoga,el,12
"Installation, drift, underhåll",Karlskoga,datorvana,11
"Installation, drift, underhåll",Karlskoga,utrustning,10
"Installation, drift, underhåll",Karlskoga,engelska,10
"Installation, drift, underhåll",Karlskoga,teknik,10
"Installation, drift, underhåll",Mörbylånga,körkort,4
"Installation, drift, underhåll",Mörbylånga,fastigheter,3
"Installation, drift, underhåll",Mörbylånga,datorvana,3
"Installation, drift, underhåll",Mörbylånga,gräsklippning,2
"Installation, drift, underhåll",Mörbylånga,sopor,2
"Installation, drift, underhåll",Mörbylånga,skötsel,2
"Installation, drift, underhåll",Mörbylånga,systemvana,2
"Installation, drift, underhåll",Mörbylånga,certifikat,2
"Installation, drift, underhåll",Mörbylånga,gymnasieutbildning,2
"Installation, drift, underhåll",Mörbylånga,svenska,2
"Försäljning, inköp, marknadsföring",Östra Göinge,säljerfarenhet,2
"Försäljning, inköp, marknadsföring",Östra Göinge,resor,2
"Försäljning, inköp, marknadsföring",Östra Göinge,resebranschen,2
"Försäljning, inköp, marknadsföring",Östra Göinge,mat,2
"Försäljning, inköp, marknadsföring",Östra Göinge,dryck,2
"Försäljning, inköp, marknadsföring",Östra Göinge,god fysik,2
"Försäljning, inköp, marknadsföring",Östra Göinge,butik,2
"Försäljning, inköp, marknadsföring",Östra Göinge,tunga lyft,2
"Försäljning, inköp, marknadsföring",Östra Göinge,lager,2
"Försäljning, inköp, marknadsföring",Östra Göinge,logistik,2
Sanering och renhållning,Partille,svenska,17
Sanering och renhållning,Partille,körkort,13
Sanering och renhållning,Partille,lokalvård,8
Sanering och renhållning,Partille,städning,7
Sanering och renhållning,Partille,c-körkort,6
Sanering och renhållning,Partille,barn,5
Sanering och renhållning,Partille,datorkunskaper,5
Sanering och renhållning,Partille,egen bil,5
Sanering och renhållning,Partille,datorvana,5
Sanering och renhållning,Partille,ykb,4
Industriell tillverkning,Gnosjö,rekrytering,21
Industriell tillverkning,Gnosjö,svenska,14
Industriell tillverkning,Gnosjö,ritningsläsning,7
Industriell tillverkning,Gnosjö,verktyg,5
Industriell tillverkning,Gnosjö,verkstad,5
Industriell tillverkning,Gnosjö,mätteknik,4
Industriell tillverkning,Gnosjö,montering,3
Industriell tillverkning,Gnosjö,reparation,3
Industriell tillverkning,Gnosjö,slipning,3
Industriell tillverkning,Gnosjö,kontroll,3
Sanering och renhållning,Huddinge,körkort,19
Sanering och renhållning,Huddinge,svenska,19
Sanering och renhållning,Huddinge,hemstädning,15
Sanering och renhållning,Huddinge,barn,15
Sanering och renhållning,Huddinge,kontorsstädning,14
Sanering och renhållning,Huddinge,flyttstädning,12
Sanering och renhållning,Huddinge,städning,12
Sanering och renhållning,Huddinge,engelska,10
Sanering och renhållning,Huddinge,storstädning,9
Sanering och renhållning,Huddinge,trappstädning,7
"Kultur, media, design",Ronneby,biblioteksvetenskap,2
"Kultur, media, design",Ronneby,barn,2
"Kultur, media, design",Ronneby,informationsvetenskap,2
"Kultur, media, design",Ronneby,administration,1
"Kultur, media, design",Ronneby,cms,1
"Kultur, media, design",Ronneby,wordpress,1
"Kultur, media, design",Ronneby,hemsidor,1
"Kultur, media, design",Ronneby,kvällsarbete,1
"Kultur, media, design",Ronneby,inköpsarbete,1
"Kultur, media, design",Ronneby,mediehantering,1
Chefer och verksamhetsledare,Älvdalen,högskoleutbildning,2
Chefer och verksamhetsledare,Älvdalen,transportprogrammet,1
Chefer och verksamhetsledare,Älvdalen,arbetsmiljöarbete,1
Chefer och verksamhetsledare,Älvdalen,miljötransporter,1
Chefer och verksamhetsledare,Älvdalen,insatser,1
Chefer och verksamhetsledare,Älvdalen,byggprogrammet,1
Chefer och verksamhetsledare,Älvdalen,kundbemötande,1
Chefer och verksamhetsledare,Älvdalen,arbetsrätt,1
Chefer och verksamhetsledare,Älvdalen,personalområdet,1
Chefer och verksamhetsledare,Älvdalen,löneprogram,1
Pedagogiskt arbete,Höör,lärplattform,12
Pedagogiskt arbete,Höör,förskola,11
Pedagogiskt arbete,Höör,svenska,11
Pedagogiskt arbete,Höör,undervisning,11
Pedagogiskt arbete,Höör,pedagogisk dokumentation,9
Pedagogiskt arbete,Höör,ungdomar,9
Pedagogiskt arbete,Höör,musik,8
Pedagogiskt arbete,Höör,ämneskunskaper,7
Pedagogiskt arbete,Höör,skolledning,6
Pedagogiskt arbete,Höör,engelska,6
Industriell tillverkning,Olofström,material,8
Industriell tillverkning,Olofström,giltigt truckkort,6
Industriell tillverkning,Olofström,svenska,6
Industriell tillverkning,Olofström,mätteknik,4
Industriell tillverkning,Olofström,produktionsarbete,4
Industriell tillverkning,Olofström,robotsvetsning,3
Industriell tillverkning,Olofström,tig-svetsning,3
Industriell tillverkning,Olofström,manuell svetsning,3
Industriell tillverkning,Olofström,mig-svetsning,3
Industriell tillverkning,Olofström,svetsning,3
"Hotell, restaurang, storhushåll",Vallentuna,kök,19
"Hotell, restaurang, storhushåll",Vallentuna,svenska,11
"Hotell, restaurang, storhushåll",Vallentuna,mat,9
"Hotell, restaurang, storhushåll",Vallentuna,tillagning,9
"Hotell, restaurang, storhushåll",Vallentuna,egenkontroll,9
"Hotell, restaurang, storhushåll",Vallentuna,matlagning,9
"Hotell, restaurang, storhushåll",Vallentuna,restaurang,8
"Hotell, restaurang, storhushåll",Vallentuna,barn,8
"Hotell, restaurang, storhushåll",Vallentuna,servering,8
"Hotell, restaurang, storhushåll",Vallentuna,städning,7
Industriell tillverkning,Robertsfors,kretskort,2
Industriell tillverkning,Robertsfors,testning,2
Industriell tillverkning,Robertsfors,handlödning,2
Industriell tillverkning,Robertsfors,avsyning,2
Industriell tillverkning,Robertsfors,lager,2
Industriell tillverkning,Robertsfors,kretskortsmontering,2
Industriell tillverkning,Robertsfors,ytbehandling,2
Industriell tillverkning,Robertsfors,programmering,1
Industriell tillverkning,Robertsfors,svarvning,1
Industriell tillverkning,Robertsfors,mazatrol,1
Tekniskt arbete,Robertsfors,pyramid,1
Tekniskt arbete,Robertsfors,kommunikation,1
Socialt arbete,Munkfors,barn,5
Socialt arbete,Munkfors,myndighetsutövning,4
Socialt arbete,Munkfors,lss,4
Socialt arbete,Munkfors,socionomexamen,4
Socialt arbete,Munkfors,utredningsarbete,4
Socialt arbete,Munkfors,högskoleutbildning,4
Socialt arbete,Munkfors,handläggning,4
Socialt arbete,Munkfors,ungdomar,3
Socialt arbete,Munkfors,individomsorgen,3
Socialt arbete,Munkfors,verksamhetssystem,3
Bygg och anläggning,Mjölby,drawing,1
Bygg och anläggning,Mjölby,vision,1
Bygg och anläggning,Mjölby,can,1
"Hotell, restaurang, storhushåll",Lycksele,kassa,7
"Hotell, restaurang, storhushåll",Lycksele,mat,5
"Hotell, restaurang, storhushåll",Lycksele,restaurangkök,5
"Hotell, restaurang, storhushåll",Lycksele,matlagning,5
"Hotell, restaurang, storhushåll",Lycksele,svenska,5
"Hotell, restaurang, storhushåll",Lycksele,matintresse,4
"Hotell, restaurang, storhushåll",Lycksele,bokningar,4
"Hotell, restaurang, storhushåll",Lycksele,barförsäljning,4
"Hotell, restaurang, storhushåll",Lycksele,restaurang,2
"Hotell, restaurang, storhushåll",Lycksele,diska,2
Tekniskt arbete,Bromölla,teknik,6
Tekniskt arbete,Bromölla,körkort,4
Tekniskt arbete,Bromölla,felsökning,4
Tekniskt arbete,Bromölla,engelska,4
Tekniskt arbete,Bromölla,microsoft office,3
Tekniskt arbete,Bromölla,sap,3
Tekniskt arbete,Bromölla,kostnadseffektivitet,3
Tekniskt arbete,Bromölla,gestaltning,3
Tekniskt arbete,Bromölla,illustrationsprogram,3
Tekniskt arbete,Bromölla,gis-verktyg,3
Socialt arbete,Haparanda,ungdomar,4
Socialt arbete,Haparanda,barn,4
Socialt arbete,Haparanda,körkort,3
Socialt arbete,Haparanda,förskola,3
Socialt arbete,Haparanda,vision,3
Socialt arbete,Haparanda,hushållssysslor,2
Socialt arbete,Haparanda,stödinsatser,2
Socialt arbete,Haparanda,samverkan,2
Socialt arbete,Haparanda,kvalitetsutveckling,2
Socialt arbete,Haparanda,kuratorsarbete,2
"Administration, ekonomi, juridik",Kungsör,svenska,4
"Administration, ekonomi, juridik",Kungsör,bokföring,3
"Administration, ekonomi, juridik",Kungsör,redovisning,3
"Administration, ekonomi, juridik",Kungsör,ekonomi,3
"Administration, ekonomi, juridik",Kungsör,fakturering,3
"Administration, ekonomi, juridik",Kungsör,myndigheter,2
"Administration, ekonomi, juridik",Kungsör,deklaration,2
"Administration, ekonomi, juridik",Kungsör,årsredovisning,2
"Administration, ekonomi, juridik",Kungsör,utbetalningar,2
"Administration, ekonomi, juridik",Kungsör,kommunikation,2
Säkerhetsarbete,Kumla,svenskt medborgarskap,3
Säkerhetsarbete,Kumla,svenska,2
Säkerhetsarbete,Kumla,kontroll,2
Säkerhetsarbete,Kumla,frivård,2
Säkerhetsarbete,Kumla,registerkontroll,2
Säkerhetsarbete,Kumla,körkort,2
Säkerhetsarbete,Kumla,kriminalvården,2
Säkerhetsarbete,Kumla,informationssäkerhet,2
Säkerhetsarbete,Kumla,högskoleutbildning,2
Säkerhetsarbete,Kumla,fakturahantering,1
Hälso- och sjukvård,Töreboda,gruppbostad,5
Hälso- och sjukvård,Töreboda,hemvård,5
Hälso- och sjukvård,Töreboda,särskilt boende,4
Hälso- och sjukvård,Töreboda,lss,4
Hälso- och sjukvård,Töreboda,assistans,3
Hälso- och sjukvård,Töreboda,träning,2
Hälso- och sjukvård,Töreboda,svenska,1
Hälso- och sjukvård,Töreboda,livsmedelshantering,1
Hälso- och sjukvård,Töreboda,fritids,1
Hälso- och sjukvård,Töreboda,vårdprogram,1
"Installation, drift, underhåll",Aneby,körkort,4
"Installation, drift, underhåll",Aneby,reparation,2
"Installation, drift, underhåll",Aneby,systemvana,2
"Installation, drift, underhåll",Aneby,gymnasieutbildning,2
"Installation, drift, underhåll",Aneby,datorvana,2
"Installation, drift, underhåll",Aneby,svenska,2
"Installation, drift, underhåll",Aneby,drifting,2
"Installation, drift, underhåll",Aneby,fastigheter,2
"Installation, drift, underhåll",Aneby,varuautomater,2
"Installation, drift, underhåll",Aneby,inventering,1
"Administration, ekonomi, juridik",Lindesberg,svenska,8
"Administration, ekonomi, juridik",Lindesberg,administrativa uppgifter,8
"Administration, ekonomi, juridik",Lindesberg,körkort,7
"Administration, ekonomi, juridik",Lindesberg,it-kunskaper,5
"Administration, ekonomi, juridik",Lindesberg,högskoleutbildning,4
"Administration, ekonomi, juridik",Lindesberg,engelska,3
"Administration, ekonomi, juridik",Lindesberg,arbetsrätt,3
"Administration, ekonomi, juridik",Lindesberg,gymnasieutbildning,3
"Administration, ekonomi, juridik",Lindesberg,samverkan,3
"Administration, ekonomi, juridik",Lindesberg,akademisk examen,2
Transport,Kävlinge,svenska,7
Transport,Kävlinge,truckkort,5
Transport,Kävlinge,körkort,5
Transport,Kävlinge,lager,3
Transport,Kävlinge,taxilegitimation,3
Transport,Kävlinge,utleveranser,2
Transport,Kävlinge,engelska,2
Transport,Kävlinge,adr,1
Transport,Kävlinge,ykb,1
Transport,Kävlinge,distribution,1
Hantverksyrken,Kiruna,bilglas,2
Hantverksyrken,Kiruna,isolerglas,2
Hantverksyrken,Kiruna,glas,2
Hantverksyrken,Kiruna,bageri,2
Hantverksyrken,Kiruna,tillskärning,1
Hantverksyrken,Kiruna,glasreparationer,1
Hantverksyrken,Kiruna,metallpartier,1
Hantverksyrken,Kiruna,glaspartier,1
Hantverksyrken,Kiruna,inredningsglas,1
Hantverksyrken,Kiruna,fönsterrenovering,1
"Installation, drift, underhåll",Askersund,förebyggande underhåll,7
"Installation, drift, underhåll",Askersund,reparation,6
"Installation, drift, underhåll",Askersund,beredskapstjänstgöring,6
"Installation, drift, underhåll",Askersund,bygge,4
"Installation, drift, underhåll",Askersund,körkort,4
"Installation, drift, underhåll",Askersund,utrustning,3
"Installation, drift, underhåll",Askersund,fiberutrustning,2
"Installation, drift, underhåll",Askersund,gruva,2
"Installation, drift, underhåll",Askersund,radio,2
"Installation, drift, underhåll",Askersund,spel,2
"Kultur, media, design",Lund,svenska,48
"Kultur, media, design",Lund,engelska,47
"Kultur, media, design",Lund,biblioteksvetenskap,28
"Kultur, media, design",Lund,informationsvetenskap,28
"Kultur, media, design",Lund,bibliotek,22
"Kultur, media, design",Lund,innovation,21
"Kultur, media, design",Lund,kommunikation,14
"Kultur, media, design",Lund,undervisning,13
"Kultur, media, design",Lund,teknik,12
"Kultur, media, design",Lund,design,11
Naturbruk,Landskrona,körkort,7
Naturbruk,Landskrona,gräsklippning,6
Naturbruk,Landskrona,svenska,6
Naturbruk,Landskrona,planter,4
Naturbruk,Landskrona,anläggning,4
Naturbruk,Landskrona,skötsel,4
Naturbruk,Landskrona,ogräsrensning,3
Naturbruk,Landskrona,vardagssysslor,2
Naturbruk,Landskrona,trädgårdsarbete,2
Naturbruk,Landskrona,hästskötsel,2
"Försäljning, inköp, marknadsföring",Nybro,svenska,3
"Försäljning, inköp, marknadsföring",Nybro,butik,3
"Försäljning, inköp, marknadsföring",Nybro,försäljning,2
"Försäljning, inköp, marknadsföring",Nybro,nätverk,2
"Försäljning, inköp, marknadsföring",Nybro,dryck,2
"Försäljning, inköp, marknadsföring",Nybro,uppackning,2
"Försäljning, inköp, marknadsföring",Nybro,blommor,2
"Försäljning, inköp, marknadsföring",Nybro,exponering,2
"Försäljning, inköp, marknadsföring",Nybro,blomsterbutik,2
"Försäljning, inköp, marknadsföring",Nybro,prissättning,2
"Administration, ekonomi, juridik",Krokom,administration,5
"Administration, ekonomi, juridik",Krokom,svenska,4
"Administration, ekonomi, juridik",Krokom,regelverk,3
"Administration, ekonomi, juridik",Krokom,miljö,3
"Administration, ekonomi, juridik",Krokom,körkort,3
"Administration, ekonomi, juridik",Krokom,arbetslivserfarenhet,3
"Administration, ekonomi, juridik",Krokom,samverkan,2
"Administration, ekonomi, juridik",Krokom,inköp,2
"Administration, ekonomi, juridik",Krokom,diarieföring,2
"Administration, ekonomi, juridik",Krokom,fakturahantering,2
Säkerhetsarbete,Nacka,svenska,8
Säkerhetsarbete,Nacka,engelska,6
Säkerhetsarbete,Nacka,gymnasiekompetens,3
Säkerhetsarbete,Nacka,bild,3
Säkerhetsarbete,Nacka,japanska,3
Säkerhetsarbete,Nacka,briljant,3
Säkerhetsarbete,Nacka,skyltning,2
Säkerhetsarbete,Nacka,bilen,2
Säkerhetsarbete,Nacka,bygglagen,2
Säkerhetsarbete,Nacka,ordningsvaktsförordnande,2
"Försäljning, inköp, marknadsföring",Vansbro,körkort,9
"Försäljning, inköp, marknadsföring",Vansbro,resor,7
"Försäljning, inköp, marknadsföring",Vansbro,försäljning,7
"Försäljning, inköp, marknadsföring",Vansbro,norska,6
"Försäljning, inköp, marknadsföring",Vansbro,mässor,6
"Försäljning, inköp, marknadsföring",Vansbro,administrativa uppgifter,2
"Försäljning, inköp, marknadsföring",Vansbro,kassaarbete,1
"Försäljning, inköp, marknadsföring",Vansbro,butiksarbete,1
"Försäljning, inköp, marknadsföring",Vansbro,ledarskapsutbildning,1
"Försäljning, inköp, marknadsföring",Vansbro,ordermottagning,1
Socialt arbete,Flen,körkort,56
Socialt arbete,Flen,insatser,33
Socialt arbete,Flen,socialtjänst,27
Socialt arbete,Flen,myndighetsutövning,25
Socialt arbete,Flen,lvu,23
Socialt arbete,Flen,socialt arbete,22
Socialt arbete,Flen,barn,22
Socialt arbete,Flen,samverkan,20
Socialt arbete,Flen,dokumentation,19
Socialt arbete,Flen,svenska,19
Säkerhetsarbete,Strömstad,räddningstjänst,2
Säkerhetsarbete,Strömstad,personuppgiftslagen,2
Säkerhetsarbete,Strömstad,bild,2
Säkerhetsarbete,Strömstad,bygglagen,1
Säkerhetsarbete,Strömstad,myndighetsutövning,1
Säkerhetsarbete,Strömstad,beslutsprocesser,1
Säkerhetsarbete,Strömstad,förvaltning,1
Säkerhetsarbete,Strömstad,svenska,1
Säkerhetsarbete,Strömstad,rör,1
Säkerhetsarbete,Strömstad,kommunikation,1
Chefer och verksamhetsledare,Ulricehamn,körkort,20
Chefer och verksamhetsledare,Ulricehamn,högskoleutbildning,17
Chefer och verksamhetsledare,Ulricehamn,utvecklingsarbete,12
Chefer och verksamhetsledare,Ulricehamn,styrdokument,11
Chefer och verksamhetsledare,Ulricehamn,arbetslivserfarenhet,11
Chefer och verksamhetsledare,Ulricehamn,ekonomi,11
Chefer och verksamhetsledare,Ulricehamn,arbetsmiljöansvar,11
Chefer och verksamhetsledare,Ulricehamn,förskola,10
Chefer och verksamhetsledare,Ulricehamn,pedagogisk verksamhet,10
Chefer och verksamhetsledare,Ulricehamn,grundsärskolan,10
Data/IT,Båstad,sql,3
Data/IT,Båstad,design,3
Data/IT,Båstad,javascript,2
Data/IT,Båstad,back end,2
Data/IT,Båstad,engelska,2
Data/IT,Båstad,delprogram,2
Data/IT,Båstad,vidareutveckling,2
Data/IT,Båstad,miljö,2
Data/IT,Båstad,kravställning,2
Data/IT,Båstad,ios,2
"Hotell, restaurang, storhushåll",Filipstad,storkök,6
"Hotell, restaurang, storhushåll",Filipstad,svenska,5
"Hotell, restaurang, storhushåll",Filipstad,datorvana,5
"Hotell, restaurang, storhushåll",Filipstad,servering,5
"Hotell, restaurang, storhushåll",Filipstad,diskning,4
"Hotell, restaurang, storhushåll",Filipstad,leveranskontroll,4
"Hotell, restaurang, storhushåll",Filipstad,städning,4
"Hotell, restaurang, storhushåll",Filipstad,redovisning,4
"Hotell, restaurang, storhushåll",Filipstad,restaurangutbildning,4
"Hotell, restaurang, storhushåll",Filipstad,beställningar,4
Hantverksyrken,Norrköping,svenska,5
Hantverksyrken,Norrköping,körkort,4
Hantverksyrken,Norrköping,industri,3
Hantverksyrken,Norrköping,verkstadsvana,3
Hantverksyrken,Norrköping,montering,3
Hantverksyrken,Norrköping,ritningsläsning,2
Hantverksyrken,Norrköping,truckkort,2
Hantverksyrken,Norrköping,sömnad,2
Hantverksyrken,Norrköping,tillverkning,2
Hantverksyrken,Norrköping,kundbemötande,2
Bygg och anläggning,Gnesta,körkort,3
Bygg och anläggning,Gnesta,svenska,3
Bygg och anläggning,Gnesta,kommunikation,3
Bygg och anläggning,Gnesta,adr,2
Bygg och anläggning,Gnesta,naturmark,2
Bygg och anläggning,Gnesta,detaljplaner,2
Bygg och anläggning,Gnesta,beredskapstjänstgöring,2
Bygg och anläggning,Gnesta,körning,2
Bygg och anläggning,Gnesta,miljö,2
Bygg och anläggning,Gnesta,traktor,2
Pedagogiskt arbete,Eda,undervisning,45
Pedagogiskt arbete,Eda,förskola,28
Pedagogiskt arbete,Eda,barn,24
Pedagogiskt arbete,Eda,samverkan,13
Pedagogiskt arbete,Eda,tv,12
Pedagogiskt arbete,Eda,fritidshem,9
Pedagogiskt arbete,Eda,lärarlegitimation,9
Pedagogiskt arbete,Eda,handledning,9
Pedagogiskt arbete,Eda,pedagogiska utredningar,9
Pedagogiskt arbete,Eda,svenska,8
Socialt arbete,Borgholm,bild,13
Socialt arbete,Borgholm,personuppgiftslagen,12
Socialt arbete,Borgholm,barn,11
Socialt arbete,Borgholm,socialförvaltningen,8
Socialt arbete,Borgholm,körkort,6
Socialt arbete,Borgholm,funktionsnedsättning,6
Socialt arbete,Borgholm,fritidsprogrammet,4
Socialt arbete,Borgholm,omsorg,4
Socialt arbete,Borgholm,gruppbostad,4
Socialt arbete,Borgholm,funktionshinderområdet,4
Hälso- och sjukvård,Höganäs,körkort,11
Hälso- och sjukvård,Höganäs,insatser,10
Hälso- och sjukvård,Höganäs,hemvård,9
Hälso- och sjukvård,Höganäs,sjukvård,7
Hälso- och sjukvård,Höganäs,äldreomsorg,6
Hälso- och sjukvård,Höganäs,svenska,6
Hälso- och sjukvård,Höganäs,omvårdnad,5
Hälso- och sjukvård,Höganäs,omsorg,5
Hälso- och sjukvård,Höganäs,genomförandeplaner,4
Hälso- och sjukvård,Höganäs,verksamhetssystem,4
Chefer och verksamhetsledare,Oskarshamn,svenska,22
Chefer och verksamhetsledare,Oskarshamn,körkort,21
Chefer och verksamhetsledare,Oskarshamn,personalansvar,18
Chefer och verksamhetsledare,Oskarshamn,ledarskap,15
Chefer och verksamhetsledare,Oskarshamn,datasystem,14
Chefer och verksamhetsledare,Oskarshamn,sjukvård,13
Chefer och verksamhetsledare,Oskarshamn,högskoleutbildning,13
Chefer och verksamhetsledare,Oskarshamn,utvecklingsarbete,11
Chefer och verksamhetsledare,Oskarshamn,budgetansvar,11
Chefer och verksamhetsledare,Oskarshamn,datorvana,11
Sanering och renhållning,Karlshamn,körkort,5
Sanering och renhållning,Karlshamn,svenska,4
Sanering och renhållning,Karlshamn,städning,4
Sanering och renhållning,Karlshamn,data,2
Sanering och renhållning,Karlshamn,städservice,2
Sanering och renhållning,Karlshamn,anläggning,2
Sanering och renhållning,Karlshamn,egen bil,2
Sanering och renhållning,Karlshamn,sotning,2
Sanering och renhållning,Karlshamn,fastighet,2
Sanering och renhållning,Karlshamn,lokalvård,2
Pedagogiskt arbete,Bromölla,undervisning,32
Pedagogiskt arbete,Bromölla,utvecklingsarbete,28
Pedagogiskt arbete,Bromölla,barn,20
Pedagogiskt arbete,Bromölla,lärarlegitimation,15
Pedagogiskt arbete,Bromölla,verktyg,15
Pedagogiskt arbete,Bromölla,grundskolan,13
Pedagogiskt arbete,Bromölla,dokumentation,13
Pedagogiskt arbete,Bromölla,styrdokument,10
Pedagogiskt arbete,Bromölla,forskningsarbete,9
Pedagogiskt arbete,Bromölla,ledarskap,9
Data/IT,Norrtälje,java,5
Data/IT,Norrtälje,design,5
Data/IT,Norrtälje,angularjs,4
Data/IT,Norrtälje,utvecklingsteam,4
Data/IT,Norrtälje,problemlösning,4
Data/IT,Norrtälje,pm3,4
Data/IT,Norrtälje,webbutveckling,3
Data/IT,Norrtälje,ux,3
Data/IT,Norrtälje,helhetsansvar,3
Data/IT,Norrtälje,databaser,3
Naturvetenskapligt arbete,Gotland,körkort,12
Naturvetenskapligt arbete,Gotland,hälsoskydd,6
Naturvetenskapligt arbete,Gotland,handläggning,6
Naturvetenskapligt arbete,Gotland,datorvana,6
Naturvetenskapligt arbete,Gotland,miljöbalken,5
Naturvetenskapligt arbete,Gotland,geologi,5
Naturvetenskapligt arbete,Gotland,gis,5
Naturvetenskapligt arbete,Gotland,högskoleutbildning,5
Naturvetenskapligt arbete,Gotland,kontroll,5
Naturvetenskapligt arbete,Gotland,miljöskydd,4
"Administration, ekonomi, juridik",Vallentuna,svenska,16
"Administration, ekonomi, juridik",Vallentuna,ekonomi,11
"Administration, ekonomi, juridik",Vallentuna,administration,10
"Administration, ekonomi, juridik",Vallentuna,administrativa uppgifter,10
"Administration, ekonomi, juridik",Vallentuna,utvecklingsarbete,9
"Administration, ekonomi, juridik",Vallentuna,datorvana,9
"Administration, ekonomi, juridik",Vallentuna,excel,8
"Administration, ekonomi, juridik",Vallentuna,redovisning,8
"Administration, ekonomi, juridik",Vallentuna,socialförvaltningen,7
"Administration, ekonomi, juridik",Vallentuna,microsoft office,7
Pedagogiskt arbete,Vansbro,styrdokument,12
Pedagogiskt arbete,Vansbro,it-kunskaper,12
Pedagogiskt arbete,Vansbro,lärplattform,9
Pedagogiskt arbete,Vansbro,barn,8
Pedagogiskt arbete,Vansbro,handledning,6
Pedagogiskt arbete,Vansbro,hjälpmedel,4
Pedagogiskt arbete,Vansbro,fritidshem,4
Pedagogiskt arbete,Vansbro,språksvårigheter,3
Pedagogiskt arbete,Vansbro,talsvårigheter,3
Pedagogiskt arbete,Vansbro,material,3
Pedagogiskt arbete,Bräcke,förskollärarexamen,9
Pedagogiskt arbete,Bräcke,barn,7
Pedagogiskt arbete,Bräcke,ungdomar,6
Pedagogiskt arbete,Bräcke,lärarexamen,4
Pedagogiskt arbete,Bräcke,moderna språk,3
Pedagogiskt arbete,Bräcke,forskning,2
Pedagogiskt arbete,Bräcke,hälsa,2
Pedagogiskt arbete,Bräcke,engelska,2
Pedagogiskt arbete,Bräcke,fritidspedagogexamen,1
Pedagogiskt arbete,Bräcke,fritidshemsverksamhet,1
Tekniskt arbete,Vänersborg,körkort,21
Tekniskt arbete,Vänersborg,svenska,21
Tekniskt arbete,Vänersborg,resor,16
Tekniskt arbete,Vänersborg,arbetslivserfarenhet,12
Tekniskt arbete,Vänersborg,teknik,11
Tekniskt arbete,Vänersborg,datorvana,11
Tekniskt arbete,Vänersborg,kontroll,9
